yyyymmdd,mean,top10_mean,max,std
20020719,1.496295,13.1675005,16.36,2.7369475
20020720,2.0856864,20.196,29.11,3.840473
20020721,16.920849,65.473495,74.509995,15.360623
20020722,18.241848,62.916992,76.47998,13.360298
20020723,33.81122,98.515,107.40501,22.57698
20020724,40.648716,101.144,107.495,23.808533
20020725,6.042044,23.7395,27.435,5.564541
20020726,19.347986,76.897995,93.71499,17.554478
20020727,11.144446,43.566498,58.895004,8.968797
20020728,1.1257331,17.825,24.734999,2.9562392
20020729,0.6448206,9.992,13.059999,1.6923381
20020730,1.3153198,12.110499,16.595001,2.3954327
20020731,0.31109205,7.7440004,12.12,1.1409497
20020801,1.3894461,28.1245,43.530003,4.266669
20020802,2.6066456,35.831,45.940002,6.6237645
20020803,1.916966,21.838999,25.86,3.852491
20020804,2.577886,26.816498,42.695,4.4638624
20020805,35.77841,118.61949,121.955,25.144892
20020806,16.12514,42.639996,47.839996,10.465099
20020807,72.16924,195.00249,212.50497,40.83827
20020808,10.697372,40.1745,45.11,8.389795
20020809,7.0912943,32.479996,50.835003,5.982869
20020810,11.089906,67.8955,91.775,11.335708
20020811,2.8877692,22.890999,29.274998,4.70765
20020812,1.3133308,11.745001,13.745,2.3093698
20020813,1.3560452,16.363,19.32,2.8875768
20020814,1.4475038,13.500501,22.330002,2.254612
20020815,0.41939935,9.021,13.245,1.3775008
20020816,0.45940718,7.5679994,10.41,1.210674
20020817,2.064134,15.8215,18.57,3.0228515
20020818,2.3326678,22.406498,34.624996,4.2454257
20020819,3.5792508,50.746002,64.24,7.8349366
20020820,1.3709127,10.665001,12.500001,1.9547244
20020821,0.09337754,2.5379999,4.9100003,0.39193588
20020822,0.25180188,6.2184997,8.4,0.9036192
20020823,0.43921217,8.338499,12.174998,1.4379704
20020824,0.5713338,6.9945,10.99,1.2236135
20020825,0.0626443,1.9754999,3.855,0.29557142
20020826,0.07405615,1.992,2.5999997,0.2919104
20020827,0.18964118,5.5479994,9.019999,0.7962492
20020828,0.08199687,2.2235,3.3649998,0.32111508
20020829,0.3376599,7.2354994,11.715,1.1351533
20020830,0.9703822,16.133999,21.42,2.6690664
20020831,0.18524179,5.519,7.0649996,0.7917054
20020901,0.054048356,1.4499998,2.0499997,0.21695478
20020902,0.19091263,4.432,8.98,0.7099869
20020903,0.13151327,4.9135003,9.58,0.7053963
20020904,0.058580346,1.733,2.9299998,0.25715458
20020905,0.4593136,5.8025,11.235,1.0359019
20020906,0.6957878,8.148,12.59,1.3620238
20020907,2.3620982,18.4315,30.955,3.2787917
20020908,0.38133386,4.6559997,6.89,0.820176
20020909,16.216793,91.18349,114.68001,21.438782
20020910,24.809322,97.048996,115.84499,21.53556
20020911,32.51733,137.6915,161.39499,27.860033
20020912,0.29652107,5.02,8.075,0.82069176
20020913,0.13499999,3.4745,5.92,0.5217749
20020914,0.01597504,0.9045,1.125,0.11858971
20020915,0.010795631,0.4475,0.965,0.06726544
20020916,1.2674571,16.893002,23.64,2.8485925
20020917,0.05170827,1.5745001,1.895,0.22718622
20020918,0.14781591,2.7855,4.685,0.46111974
20020919,0.96666926,13.2875,17.66,2.299045
20020920,6.868292,56.146004,61.085,11.435554
20020921,14.42241,72.808,82.04999,14.817391
20020922,17.863503,81.516495,92.115005,16.207779
20020923,22.397707,95.375496,232.85999,19.57321
20020924,8.635,59.749,79.59999,11.542485
20020925,0.44351012,10.7005,18.615,1.6024654
20020926,0.67182523,11.201,17.155,1.8728831
20020927,26.564703,119.670494,141.125,26.175783
20020928,16.61446,90.00749,109.135,17.53095
20020929,55.78955,157.136,178.83499,35.059433
20020930,23.556591,131.77399,172.485,26.42015
20030401,29.934109,82.505,102.43498,16.625854
20030402,25.435032,74.062,85.425,13.566527
20030403,29.841291,78.9905,88.365005,18.16349
20030404,24.609205,113.467995,188.08498,25.914122
20030405,9.782886,85.29851,176.135,15.78364
20030406,6.382348,48.914997,76.53999,8.342709
20030407,8.526545,39.449993,47.835,8.105937
20030408,1.8471453,53.252003,197.67,9.490081
20030409,1.6145399,16.6795,26.34,3.008246
20030410,0.48147425,8.747,11.429999,1.4921428
20030411,0.02528861,1.034,1.69,0.14341675
20030412,0.0650936,2.27,3.235,0.31807628
20030413,0.66802657,12.611501,29.285002,2.004684
20030414,12.750443,81.427505,113.14001,14.373578
20030415,43.85734,229.587,286.675,37.957157
20030416,7.5619507,37.693,76.405,6.7189403
20030417,15.190483,77.49251,96.64499,15.890633
20030418,16.84598,109.7495,177.82,17.29301
20030419,9.755616,42.624996,50.214996,9.349891
20030420,18.902143,115.447495,184.73,21.894255
20030421,8.918892,70.784,127.9,12.641767
20030422,23.802185,103.3315,112.985,22.286
20030423,16.86146,107.47649,123.605,20.33523
20030424,12.903519,64.417,104.25499,10.262138
20030425,12.205974,105.01951,174.255,18.698742
20030426,3.514992,32.157497,68.57499,5.7700005
20030427,3.845062,38.901497,47.975,8.065891
20030428,57.335022,203.34448,217.48502,49.098537
20030429,60.62449,172.30199,199.72498,35.227814
20030430,3.7534869,23.175,34.420002,4.3461304
20030501,47.49492,164.38748,269.53,35.24427
20030502,49.463272,158.237,175.575,36.084938
20030503,15.989243,134.56099,164.815,28.114586
20030504,43.346893,220.9235,380.93497,43.357735
20030505,9.041575,53.865498,62.41,11.072229
20030506,41.771645,208.85449,325.15503,48.12614
20030507,9.599728,98.337,140.43001,15.963643
20030508,14.984915,131.8555,204.25002,23.00569
20030509,8.578807,65.706,77.705,13.439742
20030510,28.53717,143.68799,172.06499,27.997274
20030511,13.459663,94.7765,115.59998,18.888002
20030512,37.468594,159.1315,182.8,29.760199
20030513,5.3884478,33.633,49.98,5.9123254
20030514,11.750187,54.334496,64.615,11.672085
20030515,11.569282,109.4365,179.05,18.919798
20030516,8.063236,42.9875,56.52,8.111157
20030517,15.042747,44.185997,51.074997,10.014151
20030518,14.777176,50.385002,56.649998,10.131653
20030519,3.4862244,21.8795,25.984997,4.6928616
20030520,0.89152104,7.0369997,8.889999,1.4652163
20030521,0.96645087,27.531,52.059998,4.0424495
20030522,0.4506396,6.8989997,9.025,1.0568861
20030523,3.8908658,41.932995,69.759995,7.1909986
20030524,1.5131435,23.0235,40.524998,3.6544988
20030525,0.7002574,12.778501,16.675,1.996368
20030526,0.55564743,13.825499,18.314999,1.9400821
20030527,2.7782838,19.998499,22.195,4.328883
20030528,0.6733775,6.1664996,7.2499995,1.1171181
20030529,0.10884555,2.0195,4.1949997,0.33425024
20030530,1.4453822,7.186,8.49,1.61612
20030531,0.06486739,2.0295002,5.125,0.30502322
