yyyymmdd,u_mean,v_mean,ws_mean,SWF,SSWF,cwv_1000_700,cwv_700_500,IVT,ERA5_all_lv0,ERA5_all_lv1
20050920,-4.042770862579346,-4.2765069007873535,5.940306186676025,0,0,32.35755135303735,6.234290593540887,183.81563091447256,-0.45295426,-0.84412694
20050921,-2.417361259460449,-10.4026517868042,10.751744270324707,0,0,31.867646522939495,6.910480925385607,305.0878305431929,-0.8867062,-0.8065572
20050922,-6.6904072761535645,-13.022804260253906,15.507869720458984,0,0,41.71209547848078,14.774956382295285,616.3318452306725,-1.5539428,0.10395863
20050923,-16.841222763061523,1.281489610671997,22.510038375854492,0,0,44.44801916728686,16.082810620992593,952.5200115881995,-3.2465086,-0.11516006
20050924,-17.074926376342773,14.305782318115234,22.85288429260254,0,0,38.2086789415352,14.541237191748674,835.6928293511189,-3.6573617,-0.11064759
20050925,-9.700626373291016,10.268189430236816,14.260114669799805,0,0,38.21169489496995,11.76481984864547,524.8862497494322,-3.6606996,0.03795199
20050926,-4.699604511260986,6.5319623947143555,8.151091575622559,0,0,38.74412523900596,11.312226218480616,323.1162949271423,-2.8877435,0.03947724
20050927,-5.023129940032959,-0.41440874338150024,5.849943161010742,0,0,37.816435344957235,11.396728671956257,215.0917382219907,-0.74204016,0.16425276
20050928,-4.989987850189209,-3.495378017425537,6.180112838745117,0,0,34.19398507702093,8.967249493345212,216.6663939418824,-1.7190295,0.45968646
20050929,-4.225285053253174,-2.420440196990967,4.961155414581299,0,0,32.81899480158716,5.284812688454588,172.50807934099092,-2.3229897,0.4726231
20050930,-3.239468812942505,-2.8377199172973633,4.374878883361816,0,0,31.62738502112438,3.434053534653415,137.8622030977544,-3.0734372,0.43313703
20060401,4.0774312019348145,2.719350814819336,4.987648963928223,1,0,29.44366113002983,5.656463751778153,132.65439715342973,0.5425233,1.1778882
20060402,0.0053709689527750015,0.26835349202156067,0.9200556874275208,0,0,27.499501223993803,7.084428756325747,19.394692490803692,-0.016295604,1.3245528
20060403,0.31903788447380066,3.885223627090454,4.161360263824463,1,0,28.485181649706586,7.602726309019236,111.15964795605015,0.08124685,1.0970575
20060404,7.4448561668396,2.5439069271087646,7.896087169647217,1,1,24.869137536259178,4.349393303362068,161.88982070030374,-0.58064705,1.5457534
20060405,5.792117595672607,0.9701619744300842,6.038134574890137,1,1,24.765232424718203,4.591437486707888,129.5915191655312,-1.3366048,1.887112
20060406,4.582955837249756,0.06160348281264305,4.746575355529785,1,0,26.568854937458585,5.75648740633857,56.78508974373655,0.6558449,1.1056458
20060407,-1.818307876586914,-1.2091723680496216,2.278214454650879,0,0,28.639552404571607,5.797681903932554,112.58866669451203,0.9515402,1.3050994
20060408,-1.6473052501678467,4.12021541595459,4.541184902191162,0,0,29.285504804183493,8.78553951670434,186.4893975727914,0.63744956,1.1235051
20060409,5.826566696166992,7.569159030914307,9.574363708496094,1,1,36.62255076298705,11.562000158791585,331.1749340964171,-1.1571746,0.8560692
20060410,10.852524757385254,7.918281555175781,13.462127685546875,1,1,37.366134298480105,9.149335132617633,473.3268976572734,-1.4681454,0.8094788
20060411,5.7226457595825195,7.938353538513184,9.823821067810059,1,1,31.81802466437439,7.242103067886162,308.33426515022694,-0.87744415,0.73884577
20060412,7.374483108520508,7.994967937469482,10.896736145019531,1,1,30.922246325763066,4.885970509514608,311.4812728808501,-0.50657266,0.6447233
20060413,3.556981325149536,3.2406396865844727,4.838468551635742,1,0,35.45544707004889,7.189691730233189,80.37169471032136,-1.1684393,1.8318982
20060414,0.6429563164710999,0.21776050329208374,1.959716796875,0,0,37.3827608630068,6.380160671170729,75.92077153046704,-0.27647933,3.1467626
20060415,3.210528612136841,-1.4425896406173706,3.987349271774292,0,0,36.02763981571674,7.525788776305271,132.16799302112824,-0.5403632,3.0417466
20060416,-0.4712860882282257,0.03423478826880455,1.9242314100265503,0,0,32.87387897897891,8.407318930011376,98.5560591583483,-0.32846764,2.4032974
20060417,-2.0783421993255615,1.790588140487671,4.025416374206543,0,0,33.16110011023837,8.110467593782012,109.95800626732262,-0.7574031,2.910588
20060418,-2.632157564163208,-0.15889176726341248,2.747382640838623,0,0,33.342438044271965,6.316945563266504,114.72823464762398,-1.6359437,2.7556055
20060419,-0.9963766932487488,-1.5850862264633179,1.9630212783813477,0,0,32.06539810739499,6.346747374774636,77.12485850992665,-3.3281858,3.6157258
20060420,-3.853651285171509,1.161528468132019,4.134976863861084,0,0,32.60903131120862,5.922106993930632,151.5729400897111,-4.457124,3.3656213
20060421,2.0573418140411377,3.154021739959717,3.875380516052246,1,0,30.168607377638374,4.532678526961547,99.02472268370262,-4.770162,3.0774434
20060422,7.723296165466309,0.7338496446609497,7.800355434417725,1,1,26.863736428265245,3.4299729833261003,176.74089179601012,-3.7686417,1.7512225
20060423,3.641787528991699,2.2948033809661865,4.523553371429443,1,0,31.67610354756951,6.410725368339008,115.42813740056887,-3.2330542,1.5721447
20060424,1.7208118438720703,1.376289963722229,2.3727645874023438,0,0,30.110788909124345,8.563647176990564,40.83537096266906,-1.5694954,1.2565962
20060425,3.236863374710083,3.03302264213562,4.480278015136719,1,0,29.679796364754925,7.365549092721534,98.5932546666996,0.00046271132,0.3486386
20060426,5.846158981323242,1.913510799407959,6.197681903839111,1,1,29.385606026061662,8.828877352052753,173.5088193783342,-0.14634214,0.14186576
20060427,3.490873336791992,2.8335890769958496,4.538358688354492,1,0,30.532781680698914,10.022314042493337,142.6850467730291,-3.4386523,0.86425775
20060428,7.340757846832275,2.671243906021118,7.824772357940674,1,1,36.13512975983836,10.786717511459834,218.18632478539774,-3.6295927,0.60895395
20060429,6.6180219650268555,1.2537137269973755,6.797531604766846,1,1,37.24072271751405,10.996346162210733,176.06902066001987,-1.2496309,0.37344703
20060430,5.953063488006592,2.551910161972046,6.502646446228027,1,1,34.95177132525599,11.591205360021053,210.1551475586242,-0.22435392,0.32106543
20060501,8.219200134277344,3.0255377292633057,8.790131568908691,1,1,33.60420397626417,10.10963775265857,275.17053119181116,-1.019433,0.7329989
20060502,3.715080738067627,-0.0683411955833435,3.944809913635254,0,0,33.473499823550206,7.141883922698581,130.71327357233346,-1.501162,0.80959916
20060503,-1.5495966672897339,1.7210372686386108,2.7445240020751953,0,0,31.173013325105334,7.720004734306174,113.26760608060236,1.0445875,0.5473504
20060504,-1.216078758239746,3.542339324951172,3.997199058532715,0,0,32.64834052307053,9.744269047728746,164.92038623634326,-0.47810388,0.59403765
20060505,4.031128883361816,4.822981357574463,6.306324005126953,1,1,34.405553224580395,8.960081075490956,203.19827312231948,-1.0193624,0.8591618
20060506,6.230873107910156,3.7630555629730225,7.417788505554199,1,1,32.221156998899104,9.223914012998367,207.10090382913987,-0.97490466,0.8480317
20060507,3.7691986560821533,2.6869378089904785,4.805181503295898,1,0,33.15488412639674,9.837817891759403,133.98118342784647,-0.28311655,4.5482445
20060508,2.557260036468506,1.7064757347106934,3.2207305431365967,1,0,31.439458099831146,7.096076218360518,84.94844439406337,-0.473579,5.6180215
20060509,1.7801584005355835,0.3957776725292206,2.440246105194092,0,0,29.534897588354784,5.312164377089332,65.62008677467543,-0.81775063,4.6870723
20060510,-1.9030605554580688,-1.1248419284820557,2.390155076980591,0,0,28.729990225760332,4.559737661928216,67.84161505895707,-2.360389,3.4113832
20060511,-8.491369247436523,0.269979327917099,8.575299263000488,0,0,35.53439130139128,5.73809980191201,305.5359183783922,-3.1427858,1.6458209
20060512,-9.572851181030273,-1.6505002975463867,9.72760009765625,0,0,34.41180795025166,6.300774775905096,330.1637661557749,-2.8408484,0.58159053
20060513,-11.375134468078613,-4.764890193939209,12.490671157836914,0,0,37.837809596344385,7.547535024685453,474.06763580358347,-4.0235653,-0.22600822
20060514,-14.488271713256836,-1.3229426145553589,14.657207489013672,0,0,37.641489959168,12.628911966198329,498.83342123452536,-4.393775,-0.632029
20060515,-14.355084419250488,5.185525417327881,15.478371620178223,0,0,38.38500859587539,13.743834458557373,538.9605078414883,-4.7893076,-0.50249684
20060516,-19.1101131439209,17.321720123291016,27.544095993041992,0,0,41.29036057103667,14.489252197649243,1045.9385223510299,-4.6958966,-0.33708408
20060517,10.240621566772461,11.848959922790527,22.733243942260742,1,1,40.17103528133094,14.655704268925035,871.4783781440849,-3.050914,-0.18312272
20060518,10.403770446777344,2.6712419986724854,10.965086936950684,1,1,32.357150112265465,5.299884353858798,316.910347801594,-0.29554513,0.027825879
20060519,3.785729169845581,1.8455872535705566,4.766982555389404,1,0,24.09378502110042,5.242291378500104,63.96715929149449,-0.06745127,-0.11459034
20060520,-1.9191040992736816,4.453725337982178,4.880663871765137,0,0,35.17454745536413,10.874155639625199,182.79971313412403,-0.23230062,-0.04274673
20060521,-1.5688796043395996,9.625715255737305,9.83148193359375,0,0,38.86125909508157,12.4278913224229,372.68012946904173,-0.037130557,-0.07390183
20060522,4.01516056060791,6.079336166381836,7.300377368927002,1,1,37.76313665356376,12.417795028556393,259.89300882882463,0.27094764,-0.24076241
20060523,3.9564030170440674,1.9325178861618042,4.414285659790039,1,0,38.77466365343937,10.95267245111192,159.31565174325524,0.25810865,-0.3833443
20060524,1.4048683643341064,1.2838019132614136,2.0562798976898193,0,0,38.1731016319024,10.490584909211314,62.05248431292756,0.33424073,-0.56155014
20060525,3.6392526626586914,3.3284194469451904,4.952600955963135,1,0,35.077462823967345,8.473744197596796,140.1124344936278,0.4485849,-0.7133763
20060526,6.126556396484375,2.7616913318634033,6.7740325927734375,1,1,34.01860861214293,7.532142580196643,210.3995020911623,0.28246018,-0.93932456
20060527,6.799652099609375,3.7249772548675537,7.784055233001709,1,1,34.30125302960854,8.523997634128023,255.44211039852567,0.21326248,-1.0761966
20060528,8.047337532043457,4.850462436676025,9.407852172851562,1,1,36.59098546743184,9.87398372921455,326.2440561068496,-0.52121556,-2.4238598
20060529,7.042026519775391,4.985975742340088,8.662550926208496,1,1,38.26362268996858,11.504506444304084,251.55059505783416,-1.5633976,-4.0963187
20060530,6.335388660430908,5.7333903312683105,8.563459396362305,1,1,39.52545770427206,10.223175152478849,307.1137404520937,-0.6724508,-3.0632408
20060531,6.659694671630859,6.882209300994873,9.587961196899414,1,1,38.78571377963779,9.325820107544176,350.07119943927887,-0.81952506,-3.1797714
20060601,7.582104682922363,5.55259895324707,9.42648696899414,1,1,38.68612193147075,11.005628955684283,348.7748412655374,-1.0365455,-3.5983708
20060602,6.1735615730285645,4.574316501617432,7.760039329528809,1,1,39.871331285429385,11.692056933928981,277.4796447563513,-0.65329504,-2.9940388
20060603,6.038164138793945,5.352144241333008,8.142847061157227,1,1,38.72765559059373,9.885068529228223,275.0185409749847,0.21657425,-2.508665
20060604,8.195927619934082,7.974705219268799,11.476683616638184,1,1,35.997602862960726,7.681912008596677,396.1113038953811,-0.18151523,-1.5864716
20060605,9.920431137084961,8.32308578491211,12.971969604492188,1,1,36.79816949347597,6.817079746511966,468.6089958017378,-0.5503883,-1.5086762
20060606,9.964821815490723,8.405082702636719,13.061999320983887,1,1,38.68120815517967,7.311713597344076,503.0927865734103,-0.1878335,-0.9856628
20060607,10.901432991027832,8.654719352722168,13.934568405151367,1,1,38.997526241761314,8.558739391305854,545.7731436372848,-1.0102789,-1.8845209
20060608,13.75974178314209,8.04004192352295,15.942832946777344,1,1,42.01069141387675,9.21200032253899,668.2660679595041,-1.9355952,0.21329397
20060609,15.919260025024414,8.332908630371094,17.98018455505371,1,1,43.3433074756937,10.15117065904942,769.5381787376348,-2.00071,0.26945013
20060610,12.957259178161621,6.582164287567139,14.583664894104004,1,1,43.67297960778708,12.713409233237066,575.7309574060512,-1.0606601,-0.37716785
20060611,8.045269966125488,7.571506023406982,11.056785583496094,1,1,43.20787697737547,11.977713380839509,416.14966085682806,0.5774303,0.18477714
20060612,5.380793571472168,9.017864227294922,10.571542739868164,1,1,39.63125898607488,10.146241389054492,385.27509117175197,0.7208813,0.28957185
20060613,3.426396369934082,6.2765092849731445,7.181786060333252,1,1,37.2896893559578,9.304249280493105,259.884335564331,-0.020079236,0.6277517
20060614,6.294850826263428,5.009139537811279,8.089547157287598,1,1,35.31831153991451,7.035190014342413,267.20130244878396,-0.043666422,0.6810902
20060615,5.469269275665283,4.760858535766602,7.27842903137207,1,1,34.85557708162648,5.197422147788876,255.72539036849344,0.051524527,0.619311
20060616,1.7283345460891724,5.306189060211182,5.6396989822387695,1,0,37.76252196140948,7.082816509322367,205.5455912277645,1.1462042,-0.07626171
20060617,0.8863751888275146,4.179720878601074,4.359961032867432,1,0,41.16669438370153,12.245700137218396,173.74179854383522,0.6589694,0.13385089
20060618,-1.198279619216919,1.0510390996932983,1.8037396669387817,0,0,40.9585518350163,11.411906879721213,79.86906561277326,0.74952453,0.093566716
20060619,-4.06279182434082,0.05995539575815201,4.140985012054443,0,0,39.6251405122938,11.82267098317147,168.00971981866834,0.43731293,-0.06939293
20060620,-6.061282157897949,1.0302585363388062,6.208176136016846,0,0,38.61346111968418,11.50963606798719,244.90683868123796,0.21007806,-0.2578362
20060621,-3.6076180934906006,2.589693546295166,4.458915710449219,0,0,39.949857733750676,11.867650774179223,181.47833018170272,0.3577611,-0.3691557
20060622,1.515485167503357,2.884690523147583,3.2972335815429688,1,0,38.84351396984379,11.294122132801517,118.40951240880584,0.49910498,-0.28469375
20060623,0.5444574356079102,1.4832923412322998,2.0115609169006348,0,0,37.42566383930117,9.648944470187685,77.85467328039933,0.6348923,-0.43014577
20060624,-0.8507100939750671,1.068879246711731,1.9011932611465454,0,0,35.56208054826276,8.128025209138881,80.7058297240777,0.5935214,-0.500088
20060625,-3.0182957649230957,2.1380856037139893,3.846550464630127,0,0,37.235232715660025,8.785220622264541,147.34414299976063,-0.04759875,-1.2561052
20060626,-5.68012809753418,3.08120059967041,6.659430027008057,0,0,40.53543468002352,11.228026697175855,286.2853812218466,0.26336095,-0.9255892
20060627,-5.640330791473389,8.255906105041504,10.105949401855469,0,0,41.935036458088454,10.964371222768879,406.21734089939434,0.64913243,-1.3409247
20060628,-4.615331649780273,9.321891784667969,10.4519624710083,0,0,41.232595970036506,11.086278213019726,423.1990391284977,1.639924,-2.4149294
20060629,-4.924487113952637,8.541261672973633,9.905431747436523,0,0,40.7330645415999,10.292180557322213,398.207085738778,0.93097126,-2.8832338
20060630,-6.14615535736084,6.4724440574646,9.008893013000488,0,0,40.51957973152969,8.763598916500337,361.6589557568557,0.5796044,-3.152823
20060701,-5.23486328125,3.980787992477417,6.583035945892334,0,0,40.73090092472188,9.20947177926439,280.9918888958709,0.32812947,-3.5725174
20060702,-3.4010839462280273,6.232231140136719,7.124701023101807,0,0,40.67239432783376,8.79377921367663,285.2558263630452,0.045537286,-4.090207
20060703,-0.6285160779953003,9.792198181152344,9.857718467712402,0,0,40.8639361028697,10.375947145076447,385.54364277946314,0.2293329,-3.239803
20060704,3.821188449859619,8.03963851928711,9.00229263305664,1,1,43.73022032741641,11.18882903912759,375.2613919762989,-0.060474873,-1.8381867
20060705,6.404709339141846,6.5490264892578125,9.262717247009277,1,1,43.35423194881187,10.190351750391473,379.97120315536574,-1.531796,-2.1018662
20060706,7.6202192306518555,3.8742763996124268,8.58385944366455,1,1,43.40464446803723,9.925899483216659,364.74247373189297,-1.8226461,-1.7915637
20060707,9.336708068847656,3.2623822689056396,9.988182067871094,1,1,43.941166889053136,11.975062111560568,415.43705338459444,-2.2465937,-1.4281092
20060708,11.072218894958496,3.637301206588745,11.699166297912598,1,1,43.44835564493139,11.850111596294992,472.0945393361111,-1.6114136,-1.2966483
20060709,8.547419548034668,6.279292583465576,10.628702163696289,1,1,44.60012376988206,12.00494025530793,441.5061584624352,-0.91915286,-0.9207235
20060710,6.819108486175537,5.499192714691162,8.85221004486084,1,1,44.24304256876077,12.688948635733167,339.24950876458206,-0.6846746,-0.7993829
20060711,6.0057244300842285,0.11930360645055771,6.300881385803223,1,1,42.92723680488,12.908294877286849,227.33558730326965,-1.732445,-1.6519437
20060712,8.062544822692871,-4.984723091125488,9.889982223510742,0,0,44.33143853787688,12.879833654126994,424.8962746268248,-2.0797167,-2.4443197
20060713,12.736054420471191,-5.533578395843506,14.075974464416504,0,0,48.26645572348431,13.891022501421931,685.6356946854628,-2.621892,-2.804077
20060714,15.832526206970215,8.05774211883545,17.86932373046875,1,1,46.501710325640005,13.944067515490474,811.4998329586606,-2.1149242,-3.356084
20060715,10.464902877807617,14.033305168151855,17.56076431274414,1,1,44.37817995419967,13.430382898573031,760.4433573336526,-1.0018059,-3.2345262
20060716,5.029351711273193,14.852624893188477,15.69443130493164,1,1,42.02215702646748,11.8647641742077,630.7010556049365,0.41939017,-3.2824333
20060717,1.949600100517273,9.122018814086914,9.345174789428711,1,1,39.92714985300239,10.921552570329773,377.3798945791764,0.92340183,-1.647299
20060718,-0.5575272440910339,2.6423959732055664,3.304562568664551,0,0,38.21071028408536,9.54386141206843,139.7045297742229,0.25630882,-1.387375
20060719,-1.9617353677749634,-0.547383189201355,2.270353078842163,0,0,35.31130513726519,6.2005270067101135,88.83896927998694,0.12563232,-1.2517998
20060720,-4.196588039398193,1.3705048561096191,4.482563018798828,0,0,35.36563490551475,5.848582763460496,130.75017942295474,-0.026707005,-1.2921085
20060721,-2.9243595600128174,1.9825308322906494,3.619877815246582,0,0,41.65482472099649,7.06911158466102,157.63824045904485,1.473274,-2.755332
20060722,-3.1661064624786377,1.4993449449539185,3.621096134185791,0,0,42.258968333430104,7.137369396457193,152.22491625945796,-0.7491454,-1.0211377
20060723,-2.852137327194214,-2.0616862773895264,3.580656051635742,0,0,38.99804923879806,7.774037773534209,99.5875250991344,-1.0780284,-1.4388107
20060724,3.74564528465271,-4.341472148895264,5.956106662750244,0,0,41.36224291106613,10.252701082034937,245.60318895161765,-1.3877376,-1.8415097
20060725,10.832141876220703,3.33906888961792,11.67129135131836,1,1,42.55308792966744,12.078201742670117,507.1654288471228,-1.0682521,-1.6431748
20060726,5.94598913192749,8.32636833190918,10.402350425720215,1,1,40.84164888563365,9.740526618119699,437.0844377986438,1.9009705,-4.243459
20060727,0.4506644308567047,9.190202713012695,9.300009727478027,1,1,41.153376828034375,11.631086751559273,383.41927812638306,0.97679675,-5.1848173
20060728,-3.0622012615203857,10.607155799865723,11.112622261047363,0,0,40.74088222099618,13.122343807869434,438.08208826036093,0.5477093,-4.6767783
20060729,-8.988672256469727,5.768496513366699,10.841386795043945,0,0,37.570348918584294,11.276290530716032,386.4236216655215,-0.18962315,-2.9597623
20060730,-11.90861988067627,1.6977547407150269,12.06149673461914,0,0,41.18006649323139,11.045921170480058,458.50841187851717,0.1304218,-2.731741
20060731,-13.086515426635742,-2.275808811187744,13.296589851379395,0,0,38.172028634194824,7.803811214145482,472.4663378480498,2.2541516,-4.7371063
20060801,-16.65514373779297,2.474750280380249,17.355775833129883,0,0,42.264853280901754,12.881155005297542,691.6780349100532,-0.11514015,-3.537272
20060802,-14.826354026794434,17.222675323486328,23.052404403686523,0,0,41.14274670695022,13.809253102210926,904.638904605525,-0.9097301,-3.0665312
20060803,-3.8538570404052734,15.767769813537598,16.415218353271484,0,0,40.752728021151725,11.917927689819024,647.7580514397561,-0.61997706,-2.8781955
20060804,-1.5691077709197998,9.360548973083496,9.550712585449219,0,0,40.757266926752216,12.722464755181967,396.99474277202273,0.8079091,-3.0036364
20060805,-1.6790456771850586,4.648376941680908,5.017424583435059,0,0,41.42278523102494,13.92284040440535,212.08767492389617,0.653088,-1.9944363
20060806,0.22848111391067505,1.5209823846817017,1.6884267330169678,0,0,40.59832855842673,13.621929222611046,69.9971513648951,0.18756819,-1.3628792
20060807,-0.2846832275390625,-0.9804739356040955,1.5119481086730957,0,0,39.98330171747095,11.299641857675141,50.73842875707957,2.9591022,-3.5070798
20060808,-0.80582594871521,-4.8268842697143555,5.594130992889404,0,0,39.31227871851007,9.271128664514462,198.22639387284883,4.4528265,-4.9164357
20060809,0.5673468112945557,-4.227242946624756,5.854296684265137,0,0,44.34523496627003,13.822842662425046,241.84024125624725,4.7398014,-5.4828324
20060810,1.1303954124450684,5.333183288574219,6.27532434463501,1,1,43.38644919268527,10.353399581518493,255.49272855951526,5.1206675,-5.5353203
20060811,-8.750868797302246,2.9605398178100586,9.317567825317383,0,0,42.699111866674905,11.670417525954976,366.737784526951,5.2188153,-6.24869
20060812,-11.664552688598633,1.6655526161193848,11.817575454711914,0,0,40.74986228494256,6.998485056475964,449.16515828447825,4.0533986,-5.606898
20060813,-7.344092845916748,-0.4201640188694,7.412289619445801,0,0,35.61428311960174,6.0144306839373805,240.59351202128695,3.5286937,-4.9503345
20060814,-4.342335224151611,3.3216392993927,5.524566650390625,0,0,37.34434936902458,9.517007870993424,197.08609245049408,-0.5582868,-0.82599306
20060815,0.0978771299123764,3.707904100418091,4.063265800476074,1,0,41.84415772066193,10.603426142844905,174.2859840185123,-0.123887286,-1.5960531
20060816,4.451791763305664,1.7671066522598267,4.983948230743408,1,0,43.45845958335745,10.519934359770074,215.51093304541362,-0.8601127,-2.5722063
20060817,3.0756633281707764,0.01662994921207428,3.158849000930786,1,0,42.60856197186424,9.539355133659267,149.40154304265485,-0.56338805,-2.4234285
20060818,3.096055746078491,-0.6720472574234009,3.3079400062561035,0,0,43.921129998466625,9.677287334664697,173.797375622193,1.1707042,-2.2643878
20060819,3.4753594398498535,-1.6657216548919678,4.316488265991211,0,0,43.118465111048174,10.749855326525633,188.21872995431147,2.214381,-2.9390051
20060820,0.9595888257026672,-3.253019332885742,3.575218439102173,0,0,39.40915290401806,7.108836614055246,136.654727473373,2.882427,-3.2611384
20060821,-0.044193293899297714,-1.741289734840393,1.961410641670227,0,0,36.476707306219815,6.573894806271444,66.61087771689218,1.5319483,-2.6440864
20060822,0.10944066941738129,0.8436176776885986,2.478705406188965,0,0,37.381254799370346,8.694474539025782,90.12473984687057,1.8100113,-3.3662481
20060823,1.8923324346542358,4.665670394897461,5.580329418182373,1,0,40.953872861457164,11.717577727647676,225.26535742336895,1.832007,-2.5835938
20060824,2.3277740478515625,8.688606262207031,9.057326316833496,1,1,42.313394277474956,12.470820994115495,368.49307295266374,1.3627295,-1.5561512
20060825,0.719840407371521,4.951410293579102,5.024893283843994,1,0,39.881448854557,12.086767259683588,206.92179422309144,1.4650508,-1.3326867
20060826,-2.1516594886779785,2.6938884258270264,3.4730734825134277,0,0,40.7489664615099,11.278293581563435,137.38604648326893,1.315478,-1.6642803
20060827,-5.2458295822143555,1.9644882678985596,5.630552768707275,0,0,41.631146732753024,11.988644058271651,225.27328867368027,0.48276323,-3.3066833
20060828,-4.930929183959961,6.941473484039307,8.558309555053711,0,0,40.99547246907578,10.02993011895338,329.5511298084549,-0.3810825,-3.1037602
20060829,-0.42743080854415894,3.2243568897247314,3.536367416381836,0,0,37.24468173909491,6.262850868716916,137.83491936841398,-0.1659504,-2.355528
20060830,3.4111945629119873,-1.1099296808242798,3.7860219478607178,0,0,33.9061763271184,5.779031967508574,145.19923612149674,-0.296386,-2.1507945
20060831,5.348938941955566,-2.051856279373169,5.735771179199219,0,0,36.18862708982433,8.650478559003426,239.7056972990494,0.12132315,-1.5502839
20060901,3.868734121322632,-1.7944018840789795,4.348346710205078,0,0,39.69526210047252,10.64100570012616,200.83675157744747,-0.7875137,-2.253559
20060902,2.6666030883789062,-0.22197942435741425,2.7931225299835205,0,0,41.975820046631284,11.922917071627039,136.2917993043003,-3.9845667,-0.2403295
20060903,3.644251585006714,1.96674382686615,4.210652828216553,1,0,42.181768105163464,12.575485266088432,176.5188061759752,-4.742433,-0.13111572
20060904,4.483358383178711,2.9016599655151367,5.387491703033447,1,0,39.335846205367325,11.201960675395272,216.19734870900507,-4.0858965,-0.2051457
20060905,4.961452007293701,1.5575834512710571,5.232138156890869,1,0,34.65195309264667,9.888304080128394,192.66315833093125,0.8646325,-0.3936336
20060906,5.079344749450684,0.6835261583328247,5.150990009307861,1,0,35.28568404888178,10.42046352367631,187.77338950375088,0.9913553,-0.20371404
20060907,3.4995012283325195,-0.28264543414115906,3.524796962738037,0,0,38.09756397188795,12.598353699668328,126.30531245657063,0.8899913,-0.07976056
20060908,2.8892974853515625,-0.5554922223091125,2.9698567390441895,0,0,40.211465833461425,12.69717231608765,98.46000504265153,0.2470128,0.19076824
20060909,-0.5369135737419128,-1.629176139831543,2.256910562515259,0,0,41.49014801676431,13.384708569904252,97.77226132464965,0.6076081,-0.15621938
20060910,-5.091447830200195,-3.1887214183807373,6.572646141052246,0,0,41.96880295899024,13.483795951676715,283.39508313241606,-1.0454776,0.47840995
20060911,-3.5356385707855225,3.5391483306884766,7.209280967712402,0,0,42.29943659747876,14.487135069258683,303.6754200322414,-1.421347,0.42988572
20060912,-3.975571632385254,10.235761642456055,11.185229301452637,0,0,41.7934847964955,14.41758343322821,454.1403004438192,-2.586576,0.17220488
20060913,-1.0906381607055664,5.842739105224609,6.094499111175537,0,0,41.047585908235575,12.278890215348397,232.8857328879878,-3.6195283,-0.53220814
20060914,1.2563434839248657,-2.216665029525757,3.2089710235595703,0,0,40.580402154796445,11.995652221824999,125.54691993790381,-4.312548,-1.2413346
20060915,4.216312408447266,-3.0905096530914307,5.446177005767822,0,0,40.4732513341596,12.16784867881532,222.7011170116366,-3.7863846,-1.1730233
20060916,4.702476978302002,-1.1959609985351562,4.884402751922607,0,0,39.41110577841763,12.856462180422666,189.97874796874086,-1.6713436,-2.0107276
20060917,1.4769740104675293,-1.4505358934402466,2.4865036010742188,0,0,38.47773563810839,10.778400614995316,96.65308884685469,0.3328748,-1.1601571
20060918,-4.624415874481201,-2.974202871322632,5.527956485748291,0,0,34.78236152606384,7.0870874737318195,177.22918116912663,0.25088966,-1.4809349
20060919,-4.345433235168457,-1.7791365385055542,5.117351055145264,0,0,35.80023395602562,10.95897987036103,188.356191647788,-0.01885494,-1.942778
20060920,-3.140033483505249,0.14794892072677612,3.996013879776001,0,0,38.438649525333226,11.393614753094914,155.7645835100168,-0.9712437,-2.5752723
20060921,-4.326869964599609,-1.0428061485290527,4.644608497619629,0,0,39.074071034840266,10.398505536486066,191.09566585546636,-0.97543633,-1.99622
20060922,-8.670581817626953,-0.3388233184814453,8.776281356811523,0,0,39.398056999749805,10.75071477424639,350.0152149126121,-1.2673724,-1.6112286
20060923,-12.62611198425293,2.9902899265289307,13.031599044799805,0,0,40.17731072868104,13.796021472138452,499.09414029874273,-1.5944695,-1.6118224
20060924,-9.436440467834473,2.996917724609375,9.943497657775879,0,0,40.50390229272105,14.105822591115285,387.8739484795426,-0.6680189,-0.950604
20060925,-8.183914184570312,0.5467196106910706,8.21424388885498,0,0,39.59162871047608,11.089525572380813,332.8966109589043,3.048505,-3.407508
20060926,-5.766630172729492,-1.251962661743164,5.967309474945068,0,0,35.91567062981759,6.595646351145035,239.63132381712742,3.7988153,-3.178852
20060927,-5.096915245056152,-2.0268170833587646,5.517934799194336,0,0,32.161853973186595,3.4441530768365998,222.1096866453439,-0.009581025,-0.36593652
20060928,-9.974995613098145,-2.048579216003418,10.355011940002441,0,0,32.45361868424518,5.422503297775337,334.04278714487384,-0.0021162839,-0.059838634
20060929,-15.721603393554688,0.8949019312858582,15.771589279174805,0,0,43.00831083100991,12.497992063920343,627.029841718776,-0.4542309,-0.14944032
20060930,-10.827089309692383,1.3389800786972046,10.943388938903809,0,0,42.2347172842819,12.142533955899793,455.2013470272589,-0.92619646,-0.25471723
20070401,7.205239295959473,3.0137882232666016,7.821261882781982,1,1,22.567394582517867,3.7821052960560895,188.3761915338384,-2.123692,1.8928521
20070402,3.760645627975464,1.3489211797714233,4.0884108543396,1,0,32.854798777923094,5.784450246103327,90.66233164839065,-2.5152879,1.9889194
20070403,-5.29086446762085,2.0675971508026123,6.351713180541992,0,0,30.438878272663928,7.3086829753380815,141.40372931041225,-2.802529,1.7702776
