yyyymmdd,wind1000_r,wind1000_theta,wind925_r,wind925_theta,wind850_r,wind850_theta,wind700_r,wind700_theta,wind500_r,wind500_theta,wind300_r,wind300_theta,wind200_r,wind200_theta,IVT_r,IVT_theta
20040828,9.813284873962402,-2.645393518173007,14.647079467773438,-2.514368142180973,15.115682601928711,-2.4819994656371644,13.52490520477295,-2.358578784567798,11.485367774963379,-2.5473551565356036,5.759759902954102,-4.097760779267831,3.790795087814331,-0.5338766154837495,633.3930523282002,-2.4997983886699293
20040829,9.388542175292969,-2.797980001732207,13.667655944824219,-2.563556190008514,12.732513427734375,-2.5066929019414346,14.00545883178711,-2.3188005274134302,9.080418586730957,-2.606967470598997,7.213431358337402,-4.6670989106122285,9.56223201751709,0.30244812527306864,575.4320529803852,-2.538918283299582
20040830,7.955089092254639,-2.749131288043248,9.976019859313965,-2.4607904608043114,8.998296737670898,-2.4979037911053332,7.400941848754883,-2.5217363009769223,3.245561122894287,-2.720619127414885,9.73311710357666,1.5459766839834987,10.008688926696777,1.1954349379719784,395.98089048745595,-2.528965357018869
20040831,2.9183599948883057,-3.190270004583562,2.1937718391418457,-3.014336103287131,2.7212042808532715,-2.9418936081525384,2.9726412296295166,-4.076072820564949,7.645469665527344,1.3430117338080918,11.411222457885742,1.30312591045644,13.983742713928223,1.4058380302876436,104.777935263274,-3.1487047074748906
20040901,4.839606761932373,-4.372605493787003,6.172344207763672,-4.494589300987171,7.155554294586182,-4.617761829769087,7.670772552490234,-4.602305267731298,10.777727127075195,-4.414708153807331,11.317888259887695,1.3133761317626291,18.981029510498047,1.112471684792201,273.6221205471591,-4.551827779297213
20040902,5.323204040527344,-4.15807750113842,6.077225208282471,-4.274491333620372,6.910250186920166,-4.340365356546127,7.943086624145508,-4.316447010092316,10.231675148010254,-4.59021608696669,12.700632095336914,1.1835904668213635,18.66284942626953,1.0960146014221737,280.0860741038985,-4.274049706492924
20040903,3.617877721786499,-2.7670465318527757,3.4565021991729736,-2.8874570399963844,3.528698444366455,-3.4691479333369797,4.394488334655762,-4.119207382396871,5.702298641204834,-4.024983392339719,12.728982925415039,1.3109725395693754,22.825721740722656,1.0723497832561897,134.02942236688637,-3.354171396812699
20040904,4.906761646270752,-1.8762919756770176,4.606922626495361,-1.7277749043796762,3.404184341430664,-1.687579903033595,2.154980182647705,-0.6242619345569889,4.310486793518066,0.2942199400188181,17.106956481933594,1.3367647262910398,27.09604835510254,0.9715643910470639,144.3527205607013,-1.7646317855352187
20040905,5.459619522094727,-1.7369245433339624,5.623123645782471,-1.53811162577029,3.811326265335083,-1.2247006040802986,3.605687379837036,-0.5593643884757458,5.374936103820801,0.2928029367598355,13.239775657653809,0.8178167355421455,27.308446884155273,0.7588794668022083,183.05193548182345,-1.3870095551624315
20040906,5.784458160400391,-1.9707229422626482,6.345215797424316,-1.7657344949178202,4.568225383758545,-1.5708485805098138,1.8546719551086426,-0.7266382271489493,3.1651523113250732,0.8566763094744765,15.825675964355469,1.0732945593619219,12.690164566040039,0.9823563244146247,204.06339290944618,-1.707980746698213
20040907,8.345026969909668,-2.533741897057859,9.402174949645996,-2.4380334947836744,8.429813385009766,-2.446850924737702,6.454586029052734,-2.5714400385423906,4.480138301849365,-4.161533115257782,12.564504623413086,1.4632001138993993,12.007805824279785,0.9573127250245994,353.7990999708824,-2.473352287438095
20040908,9.817975044250488,-2.742783872797384,12.600911140441895,-2.6593128750172275,12.480128288269043,-2.573018798690529,11.880999565124512,-2.467509195808846,6.636629581451416,-2.551224318274868,5.531929016113281,1.4334618235600822,12.273221015930176,0.986598779110937,495.77114312357276,-2.6087940624887187
20040909,8.727819442749023,-2.407179595800744,11.349431037902832,-2.347267416448462,12.1812162399292,-2.2927513601629204,11.474225997924805,-2.1790511172592018,10.249722480773926,-1.9762779317524308,5.229548454284668,-3.0367758858455884,8.599891662597656,0.1267983973007365,465.693829493409,-2.3096363861323033
20040910,6.958890438079834,-1.6843477152864494,8.429481506347656,-1.806797889456838,10.930309295654297,-1.8355345354156203,12.015344619750977,-1.7587748255432913,6.8012614250183105,-1.214611497835076,3.085500717163086,-1.286979071888398,3.8649933338165283,-1.1210476966310843,421.93516449992234,-1.8100785839000024
20040911,5.092276096343994,0.2485228146216658,4.9621734619140625,0.36289494280768486,3.615772008895874,-0.18048654412413012,3.2409985065460205,-1.1967002161533058,5.374111175537109,-0.24708122353804463,3.896442174911499,0.0026015232636131813,4.867854118347168,-2.9534361105920306,148.37279722008327,-0.1382874512773642
20040912,4.12736701965332,-3.472284106586425,4.982792854309082,-3.098764213616602,5.202908039093018,-2.5452613265481876,3.231442451477051,-2.4373696694680804,1.8932850360870361,0.6122415346773535,2.36923885345459,-0.469625426083077,2.180316209793091,-2.606920056491057,176.91572695369103,-2.629105548606467
20040913,5.819549560546875,-2.588123601027382,6.646509170532227,-2.5202923816535625,7.233508586883545,-2.3829159414351793,4.783639907836914,-2.3303046683783886,1.0981115102767944,-2.9683098950881392,6.081995964050293,-1.5233597039256597,5.93519401550293,-1.6052040563961318,261.07164028388144,-2.428700982021262
20040914,6.582341194152832,-2.860653956906681,7.383464336395264,-2.779590976635806,6.938107013702393,-2.656766282534158,6.048671245574951,-2.6285860651914073,3.870903491973877,-2.538397650988939,6.611438274383545,-1.9544610593153577,8.382250785827637,-1.589771189043769,268.7533477362107,-2.705126613078452
20040915,5.230250358581543,-2.7475722994912264,5.733399391174316,-2.6288279663579015,5.846573829650879,-2.562175979120898,6.33040189743042,-2.6637345452908647,5.305575370788574,-2.0438844684635775,7.1857686042785645,-2.12734190834572,8.061043739318848,-2.639191596214342,225.78163536378892,-2.6321154962297433
20040916,4.562073230743408,-4.061149371529956,5.0295233726501465,-3.9753521469849655,4.023951530456543,-3.753750046319338,3.805938482284546,-3.2657305972696644,3.0159261226654053,-2.882201308886769,4.776707172393799,-2.44540567564035,4.9729108810424805,-2.4833699599904993,161.67209272666352,-3.807916092286572
20040917,7.9902567863464355,-4.614486435060172,9.103633880615234,-4.402852195454907,7.429885387420654,-4.347637350187998,4.204504489898682,-4.299820885949098,3.3237290382385254,-3.7455104210530994,2.710955858230591,0.24739811483338126,5.678883075714111,-0.6808770787842766,272.353554323822,-4.417592139873917
20040918,7.06489372253418,-4.478617241021928,7.4135518074035645,-4.398630019678053,6.36818790435791,-4.442131991225156,4.550650596618652,-4.555356623548219,4.007938385009766,-4.406599973921381,5.03894567489624,0.13597033379753554,9.592965126037598,-0.08948075747343465,232.27851413826912,-4.444064715909882
20040919,6.3075385093688965,-4.603770477461965,6.8809709548950195,-4.6085576164464594,6.745840072631836,-4.688725786056862,4.785416126251221,-4.619360995822147,3.2688872814178467,-4.711289454182882,7.160057544708252,0.7163608001981845,13.373832702636719,0.9713513342361875,213.1758857361207,-4.634750265276761
20040920,4.89134407043457,1.462540498496054,5.633328914642334,1.424143130196465,6.066195487976074,1.2717626316213688,4.0592041015625,1.3730114974122403,2.9977524280548096,0.8980439605141539,8.813454627990723,1.1011267451203661,16.084321975708008,0.9664043788535195,150.2891203917836,1.3643500208116963
20040921,3.0698089599609375,1.0678733462953334,3.583596706390381,1.1212074824673937,4.221353530883789,1.2560655071889624,3.9587249755859375,0.9640060724487878,1.5523791313171387,-0.5455503700454463,6.852554798126221,-4.161663686064144,8.685958862304688,-3.8373777730240413,112.7706012889264,1.1412605539838991
20040922,4.090462684631348,0.7567362826655355,3.3736412525177,0.7172394954170924,2.9362709522247314,0.553323073306125,3.7050726413726807,0.42276450078818684,2.43027400970459,-1.462360806036954,12.50262451171875,-2.6208644159172874,15.636244773864746,-2.576585465516633,120.0738885556531,0.6373658276479754
20040923,6.670541763305664,0.8301986931231253,6.209795951843262,0.8566970888860106,4.613979339599609,0.7552395338375111,4.107581615447998,0.5233639778953867,1.842657208442688,0.7578109384544676,13.147075653076172,-2.6886740149782336,17.32236099243164,-2.613228550705111,203.7054488433866,0.7751629199801782
20040924,10.917926788330078,0.8594542488368506,10.810070991516113,0.9506038022959022,7.2526535987854,0.9454811590421865,4.826101303100586,0.7007000621299988,8.21550464630127,-4.599043348244667,8.132664680480957,-2.335420391910008,8.619750022888184,-2.7510065257197276,299.93685356455757,0.911645156765251
20040925,9.906060218811035,0.7214059281463534,10.095247268676758,0.7835214362603593,6.067882061004639,0.8171998192125907,3.6736271381378174,-0.31092288268164747,9.05585765838623,0.9367281939548397,6.339652061462402,0.225972211269454,3.9777767658233643,-1.159293350692407,215.1850579452136,0.7328385033629692
20040926,7.502157211303711,0.6188444668884636,8.027490615844727,0.714860627345085,5.722894668579102,0.7527865029401606,4.215091705322266,1.2991531841914497,12.17783260345459,0.8209678674705061,8.466100692749023,0.9261228633873677,2.094935655593872,0.9213187798153628,190.9210520434922,0.7280804033073913
20040927,5.181262493133545,0.2879468600658339,6.622354030609131,0.522858188104748,4.857368469238281,0.5367812097783653,3.4260759353637695,0.8555366662362007,9.367867469787598,0.5491160674573687,4.0761823654174805,-4.318439726584741,5.46605110168457,-3.242693796675016,155.4157625208432,0.47394302450219383
20040928,4.913963317871094,0.7020882888455282,5.460873603820801,0.809100661346771,4.982831001281738,0.8888635131768163,2.10508131980896,1.2911816040017698,5.1945576667785645,0.8300877440649108,2.6091034412384033,-2.625090158559882,7.738763332366943,-3.6898127968669243,150.75651367273906,0.8087081907914859
20040929,7.431335926055908,1.145921833566947,8.024323463439941,1.2880527473820882,6.998571872711182,1.3963029672249503,4.225474834442139,-4.46265044921332,5.716470718383789,1.4704876076632694,1.7115530967712402,1.0861984225053116,4.910025119781494,-4.44989458139557,252.23703364577375,1.3528942929886005
20040930,8.100391387939453,1.0623499705004078,8.187812805175781,1.2345862797065257,6.772305965423584,1.2506033849980231,4.279596328735352,1.1224357433598597,4.939197540283203,1.3777632712034555,10.692800521850586,-4.545006363583139,5.376222133636475,1.2403187229577712,260.0951184958943,1.1960194838226785
20050401,5.713820934295654,0.8359733690452966,2.516788959503174,-0.9431755000764142,6.5611891746521,-1.3366560392869693,8.552863121032715,-1.3587630796759185,16.359039306640625,-1.2059377127632018,24.756616592407227,-1.5820686576022585,24.79007339477539,-1.4118055233412337,148.84889541450664,-1.1901605875359325
20050402,6.408307075500488,0.38121939044150355,6.844203948974609,0.10681144912289509,7.651758193969727,-0.46396173803193363,10.877801895141602,-1.1023038541580545,16.6419677734375,-1.4411021518037699,26.61800193786621,-1.7371411735302864,26.157804489135742,-1.6051661360367508,215.72213012190136,-0.4561980849329461
20050403,11.752775192260742,0.9470397808427311,13.346190452575684,1.1223890046321312,9.901311874389648,0.9480336124002378,8.68610954284668,-0.8083964706605209,18.305906295776367,-1.5047233842208794,32.0614128112793,-1.7711092603966416,31.75031280517578,-1.7086159926288396,186.65098765336552,0.8667972461906075
20050404,12.49364948272705,1.3493569071011158,13.18578815460205,1.4833146990551835,10.149752616882324,1.4948483030267647,3.0279815196990967,-1.0636288860303424,13.223170280456543,-1.6089442937079297,32.26456069946289,-1.8325118679954295,33.55880355834961,-1.7004942329970696,180.7835000221483,1.4305034561125067
20050405,10.61989688873291,-4.455879792749774,10.79288101196289,-4.356100251487939,4.664246559143066,-3.671796410112723,9.138334274291992,-2.099002786437183,14.065180778503418,-2.0686450507843217,28.872446060180664,-2.035724247337239,32.650089263916016,-1.9869074368172046,133.26307808584122,-4.009499466865878
20050406,2.4112024307250977,-3.7451804094496577,2.9859108924865723,-2.8922098278175437,5.163160800933838,-1.9165881577929271,12.018190383911133,-2.0676680530296596,23.696725845336914,-2.0985905833861356,33.90542221069336,-2.1938172606125175,37.560115814208984,-2.194275785330529,130.12174843899345,-2.2201258914172772
20050407,2.696443796157837,-3.461919137742769,3.7748138904571533,-2.1614198473761768,5.322194576263428,-2.059424659421526,9.58734130859375,-1.9660527004294899,16.400033950805664,-1.9118373390744878,26.806739807128906,-1.8902753350970203,34.202701568603516,-1.9973351141689974,141.9876314933312,-2.1798291535669034
20050408,5.7427077293396,-3.7840356678247336,4.793717861175537,-3.3402272876162273,4.033128261566162,-2.592189677171982,9.47166633605957,-2.1714603951200893,15.969985008239746,-1.8698352440410941,23.16191864013672,-1.7478111346075087,26.172775268554688,-1.7215641259130101,145.12862804278657,-2.819133770155389
20050409,5.337716102600098,-3.3816979328799652,6.1018781661987305,-2.55224704277588,6.37749719619751,-2.479630301384484,8.806764602661133,-1.9301798451687988,14.145075798034668,-1.7125688225208897,20.72396469116211,-1.4356935787775047,20.43267250061035,-1.5860725093861459,170.8832873003093,-2.516025830287477
20050410,3.0344467163085938,-3.3902875251235054,4.557641983032227,-2.589048558336466,4.932310581207275,-2.4021425821371687,7.246571063995361,-2.0528391190109065,12.464367866516113,-1.3831249957559648,15.53688907623291,-1.0640553507399662,18.017841339111328,-1.372863158335019,115.47962270042697,-2.551175327936389
20050411,3.6640377044677734,-4.07443137863957,3.853529930114746,-2.73792868014945,6.697867393493652,-2.472671462008197,6.078582763671875,-1.6655614059303971,9.554041862487793,-1.1933775604645311,5.940244197845459,-1.2646959194228011,11.454357147216797,-1.2214748104102089,97.05597912070347,-2.625396411837473
20050412,3.448056221008301,0.9106029321302231,2.091831922531128,-0.7728801763675919,5.671631813049316,-1.6476684132248924,5.599175930023193,-1.712373908560484,10.367599487304688,-1.747092913944721,9.528166770935059,-1.839059581756607,14.117902755737305,-2.0575164088940427,88.12122593446207,-1.4590506169361928
20050413,10.191685676574707,0.8801643178060186,7.169344425201416,1.2612563719678347,2.738837242126465,-1.937733695552636,8.046966552734375,-1.6439888285207154,14.814287185668945,-1.765084359247998,20.374584197998047,-2.0019895258158615,23.77176284790039,-2.167390742825672,77.81624148913113,0.25189444884266465
20050414,8.442237854003906,1.2401977997239362,6.571077346801758,-4.693583144824553,2.0850155353546143,1.5337537644970416,6.73893404006958,-1.555651356952203,14.602764129638672,-1.6421487222640319,25.777299880981445,-1.7108965160270415,29.453540802001953,-2.2250561450051896,83.89625316596202,1.2261653151524952
20050415,8.405057907104492,1.3744783208959626,7.487637996673584,1.5072404673391686,3.666698694229126,1.1117987689526827,4.024188995361328,-1.385657392128551,12.295690536499023,-1.2831711727934998,26.20030403137207,-1.3845928745794702,27.92121124267578,-1.9400403696338726,134.35263645433798,1.2870410274385162
20050416,9.489153861999512,-4.684234403633829,9.783916473388672,-4.506249361472481,4.125464916229248,-4.1948582079750025,4.11600399017334,-1.2482679286864151,10.780888557434082,-1.1768992988897495,23.4030704498291,-1.2526798609407237,25.77136993408203,-1.6351345388791128,138.48796563514705,-4.5009503693910355
20050417,7.505731105804443,1.2239083316686905,6.462882995605469,-4.610861186007064,2.658289909362793,1.2082217845759335,2.78603458404541,-0.905654058641765,10.245650291442871,-1.2024168235194366,18.033565521240234,-1.3310923762941047,20.707334518432617,-1.669080120624007,113.4680484962684,1.2751037180468234
20050418,6.49052095413208,1.0692669009276377,5.048861503601074,1.3672950898622909,2.980010986328125,1.4970082316427775,1.8172773122787476,0.23897775018755185,7.863908290863037,-1.0383789110818897,13.575027465820312,-1.6317759948457597,14.16634464263916,-1.8326574609558817,115.02533597671767,1.2823759613432753
20050419,3.9977564811706543,1.061845656640585,3.4470574855804443,-4.6238208718551075,2.717099905014038,0.9285260576691292,2.718245267868042,0.10448617052800091,6.858047962188721,-1.4987303584204312,15.007746696472168,-1.804908979499181,22.671640396118164,-2.032215018434907,78.42855995769119,1.181860594303349
20050420,3.4763023853302,1.0390125159495462,3.369880199432373,1.3637225923899572,1.7988967895507812,0.7016527454565864,3.0810232162475586,-0.8589672824117418,9.439778327941895,-1.3435035665674784,18.462974548339844,-1.9472062337707494,22.54766082763672,-2.0215335117949333,60.895352387115246,0.7800391186001976
20050421,3.3846802711486816,-4.6290315844336005,3.362846851348877,-4.299867656650748,1.8546878099441528,-3.842675541479583,2.781332492828369,-0.6182056948213139,8.439016342163086,-1.6029220894690486,17.8201961517334,-1.861683215893732,21.2048282623291,-2.0109081938441062,62.24455893601918,-4.246820980884269
20050422,3.215285301208496,-4.254492371483682,4.135488033294678,-3.9615191574434343,2.914609909057617,-3.4463938764378526,2.669043779373169,-1.9167571386215974,10.287077903747559,-1.7694639270852321,21.00345230102539,-2.0095396913141172,22.161113739013672,-2.056687678699817,83.30702910939793,-3.706288270270405
20050423,1.3488011360168457,0.5821493832070779,0.8937522768974304,0.9028156371935627,1.9038193225860596,-1.8998504708524204,3.416424512863159,-1.6715114251055847,13.400853157043457,-1.829275646687826,20.10924530029297,-1.7599381893208084,22.51869773864746,-1.9081504947659154,26.780398663704737,-1.7047266157727554
20050424,3.605609893798828,0.9303164441919041,1.5386754274368286,0.7420858865286792,1.5336495637893677,-1.310202491055954,4.664122104644775,-1.6639188450754703,12.451118469238281,-1.623930022305582,23.013429641723633,-1.7941114769334807,28.274593353271484,-1.7932873271605496,39.00762507284005,-0.6560886842929712
20050425,3.025899648666382,1.1799934253054878,1.163534164428711,-1.292818787584284,2.669886589050293,-2.1028751377718153,7.652015209197998,-1.7791110426575307,14.74094295501709,-1.7205571129821342,22.304264068603516,-1.6733246148384966,28.39116668701172,-1.8156870344803675,70.59170986474258,-1.9536396888875514
20050426,2.7588980197906494,0.9867064148575295,1.4825711250305176,-1.4393407761973487,5.43617057800293,-1.8352501530037908,9.029638290405273,-1.703301891056154,14.723125457763672,-1.4721239882732124,19.89984893798828,-1.5005701833774894,27.601320266723633,-1.5609549907919087,117.30242268653593,-1.7392927815194956
20050427,3.275866985321045,-3.5736247432714183,4.170793056488037,-2.8500076041312363,5.512674331665039,-2.2162562627024167,8.665722846984863,-1.8939541907422863,12.755019187927246,-1.765024032852153,19.119503021240234,-1.8420509632464008,25.785425186157227,-1.6007497922554625,162.66953526286926,-2.348418530213549
20050428,5.771923065185547,-2.946817594005151,6.638154029846191,-2.597450994269452,6.776119232177734,-2.3417576642366296,7.8783040046691895,-1.9187139647135645,13.025115013122559,-1.8484645654556133,12.5768404006958,-1.8932009831153174,19.568201065063477,-1.3813169861462726,235.4096578076204,-2.4308228785546584
20050429,6.736966609954834,-2.925214957011984,9.10127067565918,-2.486382360967676,9.15267276763916,-2.302817793021154,9.202970504760742,-2.212758197448415,12.406399726867676,-1.9071298933091563,20.502012252807617,-1.6639687055567678,25.930526733398438,-1.3305302669654946,272.9118475110261,-2.465663268604601
20050430,6.9015045166015625,-2.800579217954951,9.781811714172363,-2.4327598493597415,9.873828887939453,-2.2638144492158014,8.924809455871582,-2.068014877423765,13.89797592163086,-1.734308309054979,22.767250061035156,-1.559325404522156,24.754308700561523,-1.3952148292506865,258.90742221587504,-2.413397674648955
20050501,6.518047332763672,-2.586406900888088,8.719592094421387,-2.250779855028968,8.373577117919922,-2.1030972202664455,7.328933238983154,-1.7454842928873053,13.235063552856445,-1.7797867040426247,23.743736267089844,-1.5738368548336163,24.064531326293945,-1.3725184665697805,217.38576208147248,-2.2275680550299244
20050502,4.52830696105957,-2.6354125447020946,5.577000617980957,-2.384493393996707,5.737027168273926,-2.0909799619584426,5.658891677856445,-1.7678932766122584,13.483087539672852,-1.7265948418749852,20.16401481628418,-1.688921144246875,20.02633285522461,-1.7137457554930275,152.84643155552575,-2.234564870208638
20050503,3.455408811569214,-3.6161993659569056,3.485670328140259,-3.0581072306764367,4.734389781951904,-2.719550558903217,4.95099401473999,-2.361797596469074,11.330818176269531,-1.709694698959872,18.847335815429688,-1.7373465442054075,20.296506881713867,-1.7889420040564952,112.76838740408341,-2.941144055810444
20050504,4.905034065246582,-3.3118885577867774,6.621729373931885,-2.7587102961039234,7.638965606689453,-2.4922610579139537,6.703097820281982,-2.1898230246450843,13.691227912902832,-1.9268419211675352,17.78602409362793,-1.708703198111392,19.06465721130371,-1.57212962469477,192.206038347332,-2.6970982996325095
20050505,8.870436668395996,-2.702392698239569,12.94830322265625,-2.5002173986813823,12.953717231750488,-2.1794634288408115,12.129467964172363,-2.0411113270313743,17.772855758666992,-1.924223616703717,22.96034049987793,-1.5504585508109083,24.098562240600586,-1.2274952266545283,381.2872956125985,-2.378563269186272
20050506,6.555439472198486,-1.945936507522458,8.861330032348633,-1.9462408154404658,11.622793197631836,-1.9040597069049574,15.321592330932617,-1.8038302805526234,18.169816970825195,-1.5886305475862894,23.94917106628418,-1.2639576432068695,19.49785614013672,-1.74779284165007,407.74594771396556,-1.9040837624556173
20050507,3.5415334701538086,-2.547881585764162,5.695131301879883,-2.280397743253582,8.99322509765625,-2.064231102278044,9.464852333068848,-1.756095908674197,15.986176490783691,-1.7412262161769485,20.312768936157227,-1.6388651415491031,28.509401321411133,-1.6176903724138634,268.3081325800028,-2.0970220729007796
20050508,5.13908576965332,-2.2284447375179735,6.947056770324707,-2.1258799597012796,8.926020622253418,-2.0435831287022794,12.547712326049805,-2.0947095308177706,19.373889923095703,-1.9859090497013683,21.227859497070312,-1.5460213843183683,28.506153106689453,-1.3856017084368917,315.27249362725973,-2.101189951666777
20050509,7.510857105255127,-2.560775498578936,11.333592414855957,-2.452073262457862,13.509880065917969,-2.2544932003282807,16.008358001708984,-2.077747120229247,21.940845489501953,-2.0103257377297625,22.085142135620117,-1.708385079548897,22.527034759521484,-1.5006279003766996,455.93519173322267,-2.3205972789455087
20050510,5.514770984649658,-2.439925083040637,9.594844818115234,-2.312903392513869,10.686796188354492,-2.12736306059067,12.939011573791504,-1.8698695873389588,17.57257843017578,-1.7382930441314932,17.423696517944336,-1.583901288408788,14.356729507446289,-1.7462952350523775,423.2899357240635,-2.152126105819315
20050511,4.984738826751709,-3.0106604176400387,7.7391676902771,-2.5186210687341024,9.363759994506836,-2.274035228196244,9.53238582611084,-1.9323553534628508,11.57656478881836,-1.5355893023805245,12.006189346313477,-1.3768554644847772,10.117694854736328,-1.839318546855532,340.6159519520383,-2.3494457758091007
20050512,6.353799343109131,-2.8787355806726724,9.579219818115234,-2.5374685438218068,9.602457046508789,-2.4141801703699377,8.948761940002441,-2.044470308510951,10.518409729003906,-1.5155765427672732,7.70787239074707,-1.4077994348793,7.557562828063965,-1.5100112356961688,367.63914471600475,-2.4681742326643494
20050513,7.613102436065674,-2.799854452593981,10.430320739746094,-2.456182468080696,9.921095848083496,-2.3499913007192936,9.62441349029541,-2.1305044321612097,9.500402450561523,-1.6052067954178217,5.519366264343262,-1.319316965542705,4.424576282501221,-0.7502096497765773,364.0591871813038,-2.426160170135794
20050514,6.858837127685547,-2.621312113746498,9.853665351867676,-2.3564637851120134,9.542839050292969,-2.3099836933438165,8.029431343078613,-2.134939879952294,8.824516296386719,-1.4533837724922547,2.2320728302001953,-1.4614514056586407,4.181909561157227,0.7314212503164983,340.5771793854554,-2.3542935951056427
20050515,4.836475372314453,-3.141027111921156,5.460707664489746,-2.7385132559488747,6.21806001663208,-2.5431340687951147,4.517217636108398,-2.3392801981647096,4.6592116355896,-1.6992367533979804,2.2056291103363037,-3.3987912907946374,5.9025702476501465,-4.040878904040316,207.79948492367095,-2.6779722463635878
20050516,5.162869453430176,-3.0322694595085267,5.5429816246032715,-2.76111772484764,5.926492214202881,-2.54037162489824,6.121258735656738,-2.4314862086355795,4.187826156616211,-2.4219667066867885,5.314400672912598,-2.1068882488819725,6.082802772521973,-3.058461612139511,211.08104117423318,-2.6606713394421604
20050517,5.3624186515808105,-2.7490548228841263,6.487264156341553,-2.396256338197933,6.143921852111816,-2.2585118361627337,5.179358959197998,-1.9262901250241766,4.972674369812012,-2.3973067112612454,5.0129828453063965,-1.6595602134762641,2.6638665199279785,-1.5884775098388815,231.90986747095508,-2.331832901046537
20050518,3.0124351978302,-2.541511609725693,3.5350027084350586,-2.0857186707270623,3.126122236251831,-2.0800776061731545,3.3732352256774902,-2.0369753503537638,5.737887859344482,-1.9033200023224124,4.787785053253174,-2.139215060349327,2.708653450012207,0.01758805870451252,130.41612565062766,-2.168769524968816
20050519,3.574800491333008,1.1927136854785827,2.2512285709381104,-4.486497738595247,2.200239896774292,-3.095102278375238,2.820230007171631,-2.1047578727053597,4.440999984741211,-1.839523155320503,4.184929370880127,-1.6882787654347569,4.362967014312744,-0.7880022117978598,64.44396065042054,-3.9505182473347915
20050520,5.428157329559326,1.4102203696684477,4.454855918884277,-4.591333362079935,2.6827552318573,-4.3612031033736045,2.32297682762146,-2.0584856224856956,2.857774496078491,-2.0589531825867353,3.4984474182128906,-2.153289150238732,5.165011882781982,-0.8511044445922753,119.61402910129723,-4.568665744452966
20050521,2.7631959915161133,-4.366841836240143,2.3059844970703125,-3.9953841553231264,1.5206815004348755,-3.0503116249903375,2.9606997966766357,-2.2942707774910787,5.220812797546387,-2.2649235208983947,4.304264068603516,-2.6847382727149327,3.2832210063934326,-2.0755481139294147,58.76650492539729,-3.70701982478632
20050522,2.0103909969329834,-2.844688122338826,2.309225559234619,-2.492461421199933,3.1215083599090576,-2.5010914631761727,5.1575822830200195,-3.017791686984742,6.423542022705078,-2.6100651505635266,6.979889392852783,-2.540532427777367,6.033566951751709,-2.510991606423537,97.6644778707248,-2.7240144245821574
20050523,5.432261943817139,-2.666798885132849,5.791194438934326,-2.551125778394203,6.468088626861572,-2.403203306956965,9.12884521484375,-2.3963144385996067,10.24836254119873,-2.3130906332622483,8.99662971496582,-1.8691023991406621,9.480452537536621,-2.1647099096047047,266.42031688851904,-2.489040824968722
20050524,4.823524475097656,-2.158574142626054,6.013869762420654,-1.9642731953847647,6.859746932983398,-1.8376727922508227,8.592704772949219,-1.812973071976499,10.664175987243652,-1.7459553329537032,9.521413803100586,-1.611985207518119,11.333927154541016,-2.066942007880706,262.432407003326,-1.9169164407844095
20050525,3.661740303039551,0.7879467085911873,2.1823251247406006,-0.9055922554186155,3.3699138164520264,-1.4587267790177516,4.069665431976318,-1.3355560423814632,6.460759162902832,-1.416865275164457,7.3429059982299805,-1.2476747235055972,9.451359748840332,-1.3188181551213392,92.98403832109965,-1.192255685563771
20050526,2.72133731842041,-3.367402261999068,3.072606325149536,-2.9391806608559667,3.9916388988494873,-2.20576628036718,5.506861686706543,-1.786570200399165,6.587637901306152,-1.6873698477565635,6.2999444007873535,-1.4102772195884867,11.204649925231934,-0.8743415247668671,131.01198838922488,-2.3494624360262963
20050527,4.46684455871582,-2.1899206782078133,7.6806559562683105,-2.010821773804982,8.51972484588623,-1.6768031083422272,8.071769714355469,-1.321376550540688,4.885071277618408,-1.1082687660320096,4.1829962730407715,-0.692149528683438,8.532988548278809,-0.8927966771588762,300.4206526099233,-1.7755638184566833
20050528,2.4994699954986572,-2.9063179848416993,3.6677613258361816,-2.226213259024048,5.415210247039795,-1.9247306698621554,4.392662525177002,-1.9030473669184507,2.060701608657837,-3.671062143796714,5.665253639221191,-0.5197502414040178,8.298604965209961,-0.8940754988571409,167.29116999883354,-2.0198529165789063
20050529,5.326225757598877,1.245420513321196,4.3790602684021,1.5227473016955195,2.4116785526275635,-4.198648406060847,1.5802761316299438,-4.185802482887404,2.252291440963745,0.042648865713506234,8.22367000579834,-0.17068724691188297,13.758723258972168,-0.21438226697422658,132.39213292724037,-4.709598407922635
20050530,4.747141361236572,-4.182239294806163,4.652066707611084,-3.8324594987882588,3.864605665206909,-3.2611051086770404,2.740701675415039,-2.894519565327986,2.3827836513519287,-1.5543820849314596,8.043220520019531,-0.7967882037644038,11.83654499053955,-0.38816374351710703,167.5613762671409,-3.5259604218267846
20050531,5.017210483551025,-2.365955070589903,6.129237174987793,-2.2060058101705984,6.84309196472168,-2.0397559633883273,6.616120338439941,-1.9305627382662367,6.286073684692383,-1.5465084010598638,7.849064350128174,-1.2498667346177035,7.647397041320801,-0.9777449593064302,271.25287390854146,-2.1015574361594815
20050601,7.108731746673584,-2.508295323301291,8.824244499206543,-2.3063735950360447,8.672527313232422,-2.0273687752198146,8.826597213745117,-1.7314594349184227,7.502986907958984,-1.9423645794899844,5.977329254150391,-1.6156728340593438,7.585200309753418,-0.5736471351620858,340.22906032211097,-2.126236395298716
