yyyymmdd,accu,mean,top10_mean,max,std
20050718,28602.5,272.4047619047619,612.95,962.5,153.36952101810928
20050719,36730.0,360.0980392156863,715.75,952.5,176.42512213867252
20050720,24452.7,230.6858490566038,457.2,521.5,106.64544186906872
20050721,7638.5,72.06132075471699,166.75,206.0,42.501315342031205
20050722,1068.5,9.893518518518519,47.75,68.5,15.095536948653917
20050723,777.5,7.199074074074074,62.8,171.5,23.62084176758584
20050724,238.5,2.1486486486486487,18.65,48.5,6.368770439620842
20050725,271.5,2.513888888888889,21.5,38.5,6.8531076802092645
20050726,51.0,0.4636363636363636,5.1,32.5,3.424981148527477
20050727,28.0,0.2692307692307692,2.8,17.0,1.873298044127036
20050728,498.3,4.657009345794393,31.45,43.5,9.7792466899216
20050729,1507.5,14.495192307692308,48.1,106.0,16.723931377886256
20050730,310.0,2.8703703703703702,20.15,36.5,6.2942398602517
20050731,590.5,5.623809523809523,28.65,49.0,9.373158473707923
20050801,87.0,0.8130841121495327,7.85,23.5,2.921498914737604
20050802,0.5,0.004545454545454545,0.05,0.5,0.047455938676866136
20050803,45.0,0.4090909090909091,4.15,15.0,1.7045151512457866
20050804,2763.8,27.638,138.75,257.5,45.44468457366604
20050805,4812.9,48.61515151515151,238.45,364.5,75.86478849946101
20050806,4167.8,39.693333333333335,238.9,436.5,76.20749652746854
20050807,2034.9,19.75631067961165,84.65,199.0,28.16683883026077
20050808,563.2,5.632000000000001,37.7,97.0,13.818356486934327
20050809,344.5,3.3125,30.55,74.0,10.277446251005534
20050810,824.7,7.929807692307692,49.95,120.5,17.26938086173425
20050811,11.5,0.10550458715596331,1.0,2.0,0.33230771149128135
20050812,5568.0,55.12871287128713,209.2,292.0,62.63795283984832
20050813,2890.0,28.9,101.85,225.5,31.49833328923929
20050814,831.5,8.3989898989899,31.45,46.5,9.414415069504216
20050815,1836.2,18.001960784313727,59.8,98.5,19.20619273288123
20050816,1703.0,16.533980582524272,64.15,76.5,20.322910470210843
20050817,2094.5,20.139423076923077,82.5,130.0,25.129133484208317
20050818,4005.6,38.88932038834951,81.65,112.5,20.480276624257037
20050819,1753.3,17.35940594059406,50.45,79.5,15.002047241269162
20050820,4682.5,44.174528301886795,104.55,212.0,29.2108504695577
20050821,2493.0,23.083333333333332,82.2,114.0,23.981233017445895
20050822,592.8,5.811764705882353,27.55,53.0,9.02937791396861
20050823,377.5,3.400900900900901,25.7,86.5,10.240095152777005
20050824,576.0,5.236363636363636,35.5,93.0,12.256298768557016
20050825,1903.2,18.3,69.05,111.5,21.892653316370065
20050826,880.5,8.306603773584905,44.7,67.0,14.182365271422862
20050827,74.2,0.6807339449541284,6.5,16.5,2.5522602705930564
20050828,172.5,1.6911764705882353,13.5,38.0,4.88798252101221
20050829,476.0,4.4485981308411215,41.2,74.0,12.928801178141837
20050830,8.5,0.0779816513761468,0.85,5.0,0.5076222315251346
20050831,2551.0,24.766990291262136,111.75,159.5,35.601408252798514
20050901,30400.9,295.15436893203884,592.75,723.5,157.13550813805782
20050902,444.5,4.315533980582524,20.35,34.5,6.642022111117478
20050903,132.7,1.25188679245283,12.35,34.5,4.892875666627025
20050904,187.5,1.7523364485981308,17.45,44.5,6.453780255612746
20050905,2.5,0.02336448598130841,0.25,2.0,0.19792353817333988
20050906,868.2,8.348076923076924,52.3,82.0,16.680954021608173
20050907,112.0,1.037037037037037,7.6,13.0,2.3985949819669736
20050908,39.5,0.35267857142857145,3.3,7.0,1.0910316072929531
20050909,48.0,0.42857142857142855,3.95,9.5,1.415565798757601
20050910,63.5,0.5825688073394495,6.3,37.0,3.673931075567129
20050911,8.0,0.07272727272727272,0.8,2.0,0.30027535572570446
20050912,206.9,1.8809090909090909,13.6,29.0,4.492265989343046
20050913,622.0,5.7592592592592595,32.6,38.5,10.355594632470117
20050914,110.8,0.9981981981981982,8.85,20.0,2.9660840195732696
20050915,85.1,0.7736363636363636,8.0,34.5,3.6725932693825554
20050916,21.2,0.19099099099099098,2.12,5.0,0.7980324396248643
20050917,772.2,7.425000000000001,62.7,103.5,19.47978612068655
20050918,291.0,2.798076923076923,20.9,44.5,7.123741194728193
20050919,302.5,2.7752293577981653,24.8,108.0,11.298592556364463
20050920,195.5,1.7772727272727273,15.75,53.5,6.162786546403252
20050921,573.1,5.356074766355141,39.07,69.0,11.99290426947701
20050922,4077.5,42.473958333333336,221.15,274.0,69.64221696881566
20050923,1446.2,13.267889908256882,85.55,218.0,29.332556608636914
20050924,1031.6,9.378181818181817,49.7,84.5,15.294154449677123
20050925,817.3,7.858653846153846,35.4,50.0,10.921358842062677
20050926,1633.1,16.836082474226803,62.95,100.5,19.862237836394137
20050927,129.8,1.2130841121495328,8.35,16.5,2.6675300666490243
20050928,23.5,0.21363636363636362,2.05,7.5,0.8724549764603404
20050929,307.5,2.77027027027027,27.5,75.5,10.782824134861439
20050930,91.0,0.8348623853211009,8.4,18.5,2.9296452534969877
20060401,1.0,0.009174311926605505,0.1,0.5,0.06710430659783391
20060402,2.5,0.022321428571428572,0.25,2.5,0.2351708426976058
20060403,6.5,0.05963302752293578,0.65,4.0,0.4478530366039972
20060404,5.0,0.04672897196261682,0.5,2.5,0.2942812428753979
20060405,0.5,0.02631578947368421,0.05,0.5,0.11164843913471803
20060406,11.4,1.1400000000000001,1.1400000000000001,5.5,1.8778711350888804
20060407,25.5,0.23394495412844038,2.35,6.0,0.863555715651383
20060408,4.0,0.036036036036036036,0.4,2.0,0.21966099712138035
20060409,51.7,0.4657657657657658,4.8,9.0,1.5460204942230704
20060410,1436.0,13.807692307692308,69.85,129.5,22.01434275608174
20060411,435.0,3.9908256880733943,21.05,33.0,6.479672396356992
20060412,1.5,0.013392857142857142,0.15,0.5,0.08072830946439787
20060413,3405.3,32.12547169811321,102.85,135.5,32.60482676769017
20060414,86.2,0.7908256880733945,3.85,5.5,1.2358217029741618
20060415,3512.1,32.221100917431194,53.5,58.5,12.441725251280378
20060416,2042.2,20.021568627450982,49.65,64.0,14.379449029853438
20060417,16.0,0.14953271028037382,1.05,3.0,0.42258081830042654
20060418,2.5,0.022321428571428572,0.25,0.5,0.10325922773411052
20060419,0.5,0.004424778761061947,0.05,0.5,0.04682745683300161
20060420,53.5,0.4692982456140351,4.75,13.5,1.7017600379721658
20060421,3.5,0.03125,0.35,1.5,0.16745535119206298
20060422,14.0,0.12612612612612611,1.4,8.5,0.8395313698898554
20060423,239.0,2.172727272727273,15.8,35.5,5.246399788788656
20060424,980.5,9.25,35.05,53.0,11.133039812724022
20060425,143.0,1.2654867256637168,11.25,38.5,4.560833061451116
20060426,93.0,0.8378378378378378,6.95,11.5,2.168739994303748
20060427,724.5,6.834905660377358,29.7,35.0,9.227144557728206
20060428,1855.0,17.666666666666668,40.85,61.5,10.560633699119771
20060429,158.5,1.4952830188679245,10.1,19.0,3.300582626539942
20060430,48.6,0.43783783783783786,2.87,5.0,0.9124814256092074
20060501,9.5,0.08482142857142858,0.95,3.5,0.42198718274132363
20060502,1094.0,10.62135922330097,35.95,48.0,11.001206028197187
20060503,746.5,6.9766355140186915,30.2,40.5,9.269935117974075
20060504,242.0,2.3047619047619046,8.4,13.5,2.478954501297096
20060505,30.5,0.2747747747747748,2.75,6.5,0.9603366966305201
20060506,0.5,0.004424778761061947,0.05,0.5,0.0468274568330016
20060507,83.5,0.7455357142857143,7.25,13.5,2.2785838487682097
20060508,347.5,3.188073394495413,28.15,75.5,10.147939862068288
20060509,4.0,0.03669724770642202,0.4,1.5,0.19984422853937583
20060510,26.0,0.23636363636363636,2.6,11.0,1.3411478986116383
20060511,512.0,4.970873786407767,31.25,49.0,10.294881667939931
20060512,384.6,3.5611111111111113,25.0,39.0,7.685699001119057
20060513,518.0,4.752293577981652,33.4,60.0,10.39398729091585
20060514,68.0,0.6296296296296297,6.05,24.0,2.606411583826943
20060515,459.0,4.25,31.75,47.5,9.706932421575678
20060516,1366.0,13.00952380952381,80.4,120.5,24.180568837334082
20060517,5227.0,49.78095238095238,157.9,215.5,44.63987774184934
20060518,3880.0,38.415841584158414,82.95,117.5,23.02087615933028
20060519,63.5,0.5879629629629629,3.8,7.0,1.2111150045242662
20060520,321.5,2.9768518518518516,29.4,73.5,10.198807178633245
20060521,52.0,0.46846846846846846,5.2,24.0,2.5150710405664194
20060522,656.0,6.130841121495327,42.85,91.0,13.779189314724553
20060523,1235.2,11.54392523364486,62.5,90.5,19.479412461010874
20060524,536.5,5.014018691588785,30.0,40.0,9.687996702714146
20060525,415.0,3.8073394495412844,29.3,49.0,9.241884180008999
20060526,1.0,0.008928571428571428,0.1,0.5,0.06621605792049699
20060527,29.0,0.26605504587155965,2.9,9.5,1.1702912821359248
20060528,201.8,1.9037735849056605,11.93,27.0,3.932518625663334
20060529,9270.5,88.29047619047618,180.1,236.5,45.468344872972104
20060530,1344.6,12.805714285714284,40.55,66.5,12.573894563332233
20060531,1186.0,10.880733944954128,55.9,92.0,16.682119621248823
20060601,1336.1,12.847115384615384,48.5,67.0,13.671165309137452
20060602,6591.2,63.992233009708734,137.5,153.5,36.25812714873806
20060603,3509.0,33.74038461538461,79.35,120.0,22.085387264462938
20060604,210.5,1.9136363636363636,12.4,22.5,3.87290065766374
20060605,1344.2,12.562616822429908,32.15,41.5,9.837763625552322
20060606,1613.2,15.662135922330098,54.65,79.0,15.989693989705925
20060607,1345.0,13.186274509803921,45.2,60.0,14.28284339802434
20060608,4047.7,40.885858585858585,167.75,235.0,52.21935089697318
20060609,26858.0,251.00934579439252,661.6,717.5,189.23021608350837
20060610,21462.5,208.373786407767,422.1,492.0,103.4669338495455
20060611,6294.0,63.57575757575758,138.3,221.5,37.63228275343073
20060612,1053.4,10.128846153846155,30.3,45.5,9.271510053310575
20060613,360.8,3.4361904761904762,18.5,34.0,6.150309691149882
20060614,4.5,0.04054054054054054,0.45,3.5,0.34311198455030717
20060615,0.5,0.004464285714285714,0.05,0.5,0.04703416853952116
20060616,0.5,0.004424778761061947,0.05,0.5,0.0468274568330016
20060617,0.0,0.0,0.0,0.0,0.0
20060618,923.0,8.241071428571429,50.8,82.0,15.758215281307741
20060619,2783.0,26.254716981132077,80.0,95.5,24.256223212663215
20060620,674.1,6.359433962264151,30.4,43.5,9.616130103641865
20060621,620.8,5.748148148148148,31.05,47.0,9.644365861317219
20060622,552.1,5.065137614678899,34.55,81.0,11.534411030698486
20060623,115.3,1.0577981651376147,10.629999999999999,23.5,3.515791207178506
20060624,173.0,1.6796116504854368,15.4,46.0,5.778624138717043
20060625,575.0,5.2272727272727275,35.85,87.5,12.088431051598723
20060626,399.5,3.5669642857142856,24.2,73.5,8.64954982718813
20060627,736.7,6.697272727272727,37.25,59.5,11.937149492928743
20060628,170.4,1.549090909090909,15.59,39.5,5.279974956113909
20060629,191.5,1.8066037735849056,16.9,41.5,6.28811800845751
20060630,282.5,2.591743119266055,23.8,73.5,8.876617345230407
20060701,384.0,3.4909090909090907,30.65,52.0,9.947585777962278
20060702,377.9,3.3741071428571425,27.35,78.5,10.024316377971282
20060703,217.0,1.9908256880733946,20.95,83.5,9.385226935953126
20060704,280.5,2.527027027027027,27.05,72.5,9.889214672414964
20060705,82.5,0.7366071428571429,8.25,26.0,3.554398571179958
20060706,7.5,0.06637168141592921,0.75,1.5,0.24444650118465724
20060707,333.0,3.0833333333333335,16.65,25.5,5.210610613254742
20060708,8499.4,84.15247524752475,215.15,269.5,65.38801415292598
20060709,12046.7,112.58598130841122,305.3,370.0,86.70138078280247
20060710,883.7,8.416190476190476,36.519999999999996,63.0,11.382150803609122
20060711,1253.5,11.5,51.9,87.5,16.718116306690675
20060712,352.7,3.424271844660194,16.4,21.5,5.027351713028325
20060713,5265.0,48.30275229357798,152.49,182.9,42.220981476376764
20060714,30356.3,278.49816513761465,566.25,721.5,134.19869014636564
20060715,10888.6,102.72264150943397,235.7,300.5,62.24380742558852
20060716,4487.1,41.547222222222224,90.75,100.5,23.569414653290938
20060717,437.0,4.242718446601942,21.8,43.0,6.837171417947453
20060718,1360.5,12.368181818181819,69.05,107.0,21.189692742283846
20060719,48.0,0.42857142857142855,4.0,9.0,1.4108273010788344
20060720,21.5,0.20093457943925233,2.15,12.5,1.2546359137590402
20060721,220.5,1.9864864864864864,18.6,38.5,5.891457955753565
20060722,204.5,1.8423423423423424,18.6,37.0,6.5488400671526605
20060723,318.0,2.814159292035398,24.7,77.5,8.814257027570582
20060724,1145.5,10.705607476635514,40.85,58.5,13.722032435600871
20060725,15670.0,146.44859813084113,375.95,520.0,89.6369868632509
20060726,5991.0,56.5188679245283,132.55,180.5,35.747075650832336
20060727,2972.8,31.292631578947372,174.78,249.5,55.0224647750071
20060728,833.0,7.712962962962963,44.35,78.5,13.92094140995389
20060729,131.5,1.2064220183486238,11.25,25.5,4.21618278657252
20060730,68.6,0.6351851851851852,5.85,16.0,2.177720300324904
20060731,2.5,0.02252252252252252,0.25,0.5,0.10370148138037243
20060801,524.0,4.807339449541284,36.7,57.5,11.460324109783622
20060802,1777.5,16.458333333333332,79.85,101.0,25.313874562586633
20060803,2666.1,26.138235294117646,79.31,120.5,25.3758919252794
20060804,1016.9,9.593396226415095,45.65,61.0,13.750775407761656
20060805,2734.5,24.635135135135137,75.2,87.5,23.969476267730716
20060806,706.0,6.36036036036036,43.75,63.0,13.40199177935594
20060807,1229.5,11.279816513761467,65.15,84.5,20.041748993504196
20060808,711.0,6.644859813084112,36.35,58.5,11.537223249441368
20060809,3531.5,35.67171717171717,83.1,113.0,22.023307398492467
20060810,473.5,4.5095238095238095,23.85,36.5,7.927943633088792
20060811,223.0,2.064814814814815,17.35,48.0,6.1021750040884
20060812,40.0,0.36036036036036034,3.85,20.0,2.051335723015321
20060813,21.5,0.19369369369369369,2.15,6.0,0.8414144332722069
20060814,56.0,0.509090909090909,5.5,22.5,2.6276344513492274
20060815,50.5,0.45089285714285715,4.6,13.0,1.712558421094961
20060816,166.5,1.4866071428571428,16.3,51.0,6.9777899634651295
20060817,375.5,3.444954128440367,26.25,41.5,8.161876990439769
20060818,3646.5,33.45412844036697,103.55,133.5,30.1527108100501
20060819,820.0,7.961165048543689,40.1,64.0,12.709542573557462
20060820,1011.5,9.195454545454545,53.5,71.5,16.24990845492332
20060821,409.5,3.756880733944954,35.0,79.5,12.163566948571503
20060822,578.5,5.211711711711712,35.65,65.5,11.245128985426172
20060823,359.5,3.391509433962264,28.6,76.0,10.600374841401266
20060824,307.0,2.8425925925925926,20.85,35.5,6.760330965266799
20060825,1001.0,9.1,46.8,72.5,14.277732185597136
20060826,2180.5,20.189814814814813,107.25,149.0,32.36694398500837
20060827,1751.0,17.0,56.25,85.5,18.024120839553728
20060828,141.0,1.2935779816513762,12.45,28.5,4.549529166673655
20060829,78.0,0.6964285714285714,7.75,18.0,2.7897749708094923
20060830,56.5,0.5044642857142857,5.65,31.5,3.1506061886353467
20060831,812.0,7.315315315315315,42.15,79.0,13.178765326509417
20060901,645.5,6.147619047619048,33.4,76.5,10.956390570396154
20060902,624.5,5.836448598130841,26.25,36.0,8.439940564562002
20060903,840.0,7.850467289719626,53.0,204.5,21.864623301536408
20060904,1597.5,15.070754716981131,71.6,165.5,23.747535987300623
20060905,754.5,7.397058823529412,32.4,43.5,10.219487879828009
20060906,851.0,7.87962962962963,30.25,52.5,9.373640733651282
20060907,2751.0,26.451923076923077,85.45,134.0,26.546812718903645
20060908,2775.5,25.46330275229358,82.0,99.5,25.614440668170044
20060909,1533.0,14.6,59.4,84.0,18.477837432732116
20060910,1106.3,10.846078431372549,40.45,54.5,12.084130507053274
20060911,1413.0,15.527472527472527,84.55,126.5,26.7428086911006
20060912,1255.7,11.95904761904762,39.9,54.0,13.148461400034934
20060913,807.8,7.767307692307692,43.35,96.0,14.301193080324104
20060914,2256.4,21.48952380952381,101.22,147.5,31.863162560308908
20060915,760.5,7.455882352941177,37.3,50.0,11.452181687256095
20060916,678.7,6.525961538461539,39.05,96.0,14.128877923711283
20060917,307.2,2.9257142857142857,20.2,31.5,6.305749886623563
20060918,66.2,0.9323943661971832,5.75,22.0,3.0576974973532574
20060919,4.5,0.06923076923076923,0.45,2.0,0.3022597339136692
20060920,217.4,2.619277108433735,19.7,69.5,9.57546384835548
20060921,455.0,6.066666666666666,34.5,49.0,12.0430708523846
20060922,387.5,5.032467532467533,29.45,53.5,10.991832168968195
20060923,1231.5,16.64189189189189,72.05,110.0,26.458473361797758
20060924,121.0,1.6133333333333333,11.1,22.0,4.305479712593656
20060925,372.5,5.102739726027397,30.35,46.0,11.064864453332161
20060926,17.0,0.22666666666666666,1.6,4.0,0.6444291185917106
20060927,6.0,0.09836065573770492,0.6,5.5,0.7002322339073294
20060928,0.0,0.0,0.0,0.0,0.0
20060929,31.5,0.40384615384615385,3.15,7.0,1.2886528751923914
20060930,66.5,0.8636363636363636,6.15,12.0,2.366756182796943
20070401,0.0,0.0,0.0,0.0,0.0
20070402,1541.3,14.964077669902911,32.410000000000004,40.0,8.141060430067217
20070403,506.7,5.333684210526315,16.57,22.5,4.765901042025765
20070404,364.6,3.8378947368421055,16.009999999999998,28.0,5.088649473347902
20070405,18.0,0.17647058823529413,1.3,2.5,0.45183210281580044
20070406,27.3,0.2650485436893204,2.3,4.5,0.7811752085040682
20070407,102.5,0.9855769230769231,8.85,16.0,2.9207947505519916
20070408,92.6,0.9168316831683168,5.71,7.5,1.8178471276733463
20070409,30.2,0.2822429906542056,2.77,7.5,1.0121516900935752
20070410,15.5,0.15656565656565657,1.05,3.0,0.43604318574039147
20070411,133.0,1.33,7.55,11.5,2.3772042402789038
20070412,4.0,0.0392156862745098,0.4,1.0,0.15156494935039516
20070413,0.0,0.0,0.0,0.0,0.0
20070414,0.5,0.004807692307692308,0.05,0.5,0.04879274790909721
20070415,162.7,1.5950980392156862,10.22,19.200000000000003,3.2120599172426627
20070416,0.5,0.004807692307692308,0.05,0.5,0.04879274790909721
20070417,7.5,0.07425742574257425,0.75,7.0,0.6943411244469997
20070418,2456.0,23.844660194174757,51.75,65.5,15.20300001152902
20070419,1.5,0.014563106796116505,0.15,0.5,0.08408013628975132
20070420,0.0,0.0,0.0,0.0,0.0
20070421,7.0,0.0673076923076923,0.7,2.5,0.3400911381505268
20070422,0.0,0.0,0.0,0.0,0.0
20070423,752.0,7.52,32.7,41.5,11.103585006654383
20070424,442.8,4.2990291262135925,18.55,28.0,5.877908206381486
20070425,10.5,0.10606060606060606,1.05,2.5,0.37787769434363416
20070426,22.5,0.22727272727272727,2.2,8.0,0.9777130790849502
20070427,1.5,0.015463917525773196,0.15,1.0,0.11246094963541974
20070428,24.5,0.23557692307692307,2.45,6.5,0.9480666835146844
20070429,69.5,0.6747572815533981,6.4,10.0,2.073537310955052
20070430,8.4,0.08235294117647059,0.77,2.0,0.28159620816362885
20070501,52.2,0.5168316831683168,4.75,11.0,1.7577589978269836
20070502,4.0,0.04081632653061224,0.4,2.5,0.26412610419479154
20070503,0.0,0.0,0.0,0.0,0.0
20070504,0.0,0.0,0.0,0.0,0.0
20070505,2199.5,22.217171717171716,74.25,92.5,21.48680140051233
20070506,273.5,2.8789473684210525,16.0,28.0,5.217740885153108
20070507,59.5,0.595,5.5,17.5,2.1420725944748
20070508,5.0,0.04854368932038835,0.5,1.0,0.1909933550767573
20070509,0.0,0.0,0.0,0.0,0.0
20070510,0.0,0.0,0.0,0.0,0.0
20070511,3.0,0.03,0.3,3.0,0.29849623113198603
20070512,3.5,0.03535353535353535,0.35,3.5,0.3499821442236447
20070513,26.5,0.2623762376237624,2.6,5.0,0.8971739442092725
20070514,3.7,0.03663366336633664,0.37,1.0,0.1621164306435333
20070515,13.9,0.14040404040404042,1.3900000000000001,4.5,0.598469291874703
20070516,35.5,0.35858585858585856,3.55,31.0,3.1067216180928208
20070517,328.7,3.5728260869565216,13.6,20.5,4.532254052438059
20070518,48.9,0.4939393939393939,3.9899999999999998,15.5,1.7383271990256495
20070519,4422.6,44.226000000000006,99.65,162.0,28.36759637332709
20070520,7967.1,83.86421052631579,123.2,159.5,23.527828610255845
20070521,697.1,6.901980198019802,27.1,38.5,8.279187555181082
20070522,1076.2,10.762,51.55,111.0,17.81425709930111
20070523,990.8,9.619417475728154,39.65,59.5,11.908054370213733
20070524,25.5,0.23394495412844038,1.55,3.0,0.5138843234497267
20070525,4.0,0.0380952380952381,0.4,1.0,0.16468206157895796
20070526,1.0,0.009259259259259259,0.1,0.5,0.06740842490074554
20070527,255.5,2.433333333333333,21.8,45.0,7.15776856245372
20070528,1437.0,13.951456310679612,67.1,89.0,20.576345473013188
20070529,407.3,3.8424528301886793,29.25,67.0,9.838919139452294
20070530,972.8,9.264761904761905,50.75,88.5,16.12855486663848
20070531,419.5,3.957547169811321,32.7,56.5,10.28534355754982
20070601,359.0,3.3867924528301887,20.2,32.5,6.4800284688359335
20070602,142.6,1.3327102803738318,9.55,18.5,3.099495759440801
20070603,224.2,2.056880733944954,13.45,29.5,4.513270279830705
20070604,756.9,7.208571428571428,27.3,40.0,8.399910592332734
20070605,2403.6,23.335922330097087,60.0,72.5,17.181508768637954
20070606,3301.5,33.015,111.5,160.5,32.37556601821812
20070607,3604.5,34.32857142857143,70.72,80.0,18.336223396200598
20070608,5269.2,51.15728155339806,111.72,145.5,33.321469221159056
20070609,4005.0,38.50961538461539,100.6,116.0,27.79984960955022
20070610,1252.8,12.163106796116505,36.3,59.5,11.257834297335544
20070611,1954.9,18.797115384615385,48.3,68.0,12.994055273401944
20070612,6219.3,60.38155339805825,108.45,125.5,28.599876934940657
20070613,506.5,4.733644859813084,26.15,41.0,8.226444070319797
20070614,55.5,0.5091743119266054,5.4,24.5,2.6630168890314474
20070615,1640.1,15.472641509433961,55.1,111.5,17.045978516602254
20070616,5.9,0.05566037735849057,0.5900000000000001,1.4,0.2033122835847883
20070617,216.9,2.0083333333333333,16.9,52.0,6.241662958016996
20070618,406.2,3.6927272727272724,31.060000000000002,60.6,10.030015943891152
20070619,584.0,5.3577981651376145,34.85,83.5,11.551458810752449
20070620,874.3,8.021100917431193,41.6,78.5,13.212949398809629
20070621,58.5,0.527027027027027,5.4,13.5,1.9975636487484127
20070622,928.0,8.672897196261681,39.7,58.5,12.539862197915191
20070623,203.0,1.8288288288288288,10.45,16.5,3.2744819379088685
20070624,288.1,2.643119266055046,14.55,24.0,4.375104024398473
20070625,1162.9,10.767592592592594,33.35,45.0,10.01980288029386
20070626,1272.3,11.780555555555555,46.55,65.5,13.999599586425568
20070627,430.8,4.026168224299066,21.05,29.5,6.631605667461685
20070628,361.6,3.2872727272727276,28.79,68.0,9.431659538643904
20070629,424.0,3.8545454545454545,39.4,129.0,14.85296809250679
20070630,96.0,0.8807339449541285,9.25,30.5,3.7071088926626836
20070701,243.6,2.2145454545454544,18.46,35.0,5.833365415102649
20070702,890.6,8.096363636363636,44.75,65.0,13.9070742447715
20070703,1129.5,10.458333333333334,58.45,98.5,18.459179815052575
20070704,191.8,1.759633027522936,13.5,20.0,4.135217271641216
20070705,47.0,0.42727272727272725,4.3,9.0,1.4845206811939544
20070706,15.0,0.13636363636363635,1.5,9.0,0.933977542335348
20070707,16.0,0.14678899082568808,1.6,10.0,0.9960996235629669
20070708,22.5,0.20642201834862386,2.25,9.5,1.090431715646454
20070709,2364.8,21.6954128440367,84.65,114.5,25.009599570987124
20070710,268.5,2.5093457943925235,11.85,15.5,3.672314524184767
20070711,290.2,2.568141592920354,23.07,52.5,7.546120910382416
20070712,138.6,1.271559633027523,12.7,52.5,6.03774202497965
20070713,118.0,1.0925925925925926,10.1,51.0,5.123542316703965
20070714,1001.1,8.85929203539823,45.67,85.5,14.381130933706656
20070715,4004.4,37.77735849056604,96.5,118.5,29.439112998772625
20070716,1297.6,12.014814814814814,37.5,45.0,10.964224777233749
20070717,1177.8,11.007476635514019,32.57,40.0,9.67924555774938
20070718,24.0,0.22018348623853212,2.2,10.0,1.071805457538757
20070719,172.7,1.5844036697247705,16.65,46.0,6.442877787578669
20070720,12.0,0.10810810810810811,1.2,5.0,0.5750260683687549
20070721,33.5,0.30454545454545456,3.35,19.5,2.0550331279628544
20070722,114.2,1.0381818181818183,11.370000000000001,36.0,4.537299593734779
20070723,262.1,2.382727272727273,20.75,35.5,6.627310699479693
20070724,1292.5,11.75,46.75,70.5,14.931320041503971
20070725,27.5,0.24774774774774774,2.75,12.0,1.4092261531717383
20070726,482.0,4.265486725663717,31.1,84.5,10.56670149646097
20070727,235.5,2.1026785714285716,18.55,42.5,6.233599336049595
20070728,119.4,1.0854545454545454,10.45,31.0,3.73978211236081
20070729,1959.9,17.817272727272726,76.8,97.5,24.68853933265727
20070730,865.5,7.868181818181818,46.35,74.0,14.652129425247884
20070731,782.4,7.048648648648649,47.35,80.5,14.797734577437856
20070801,612.0,5.513513513513513,39.4,54.5,11.977497569007607
20070802,523.8,4.718918918918918,29.630000000000003,41.5,9.177062215291764
20070803,1086.1,9.61150442477876,45.65,66.5,14.216267338114514
20070804,1316.0,12.073394495412844,43.05,51.5,14.042011945820843
20070805,635.8,5.676785714285714,38.25,78.0,12.153423842561352
20070806,394.5,3.4911504424778763,23.85,37.0,7.3258489800331015
20070807,2160.2,20.18878504672897,54.7,121.0,16.685750410101058
20070808,6410.3,59.90934579439252,246.6,398.0,75.67736551290541
20070809,7120.3,67.17264150943396,156.8,213.5,44.581548203177505
20070810,5029.8,47.00747663551402,119.35,180.5,30.510138351550662
20070811,6945.8,64.9140186915888,159.7,221.0,38.365727620009174
20070812,8699.3,81.3018691588785,176.8,217.0,54.95310146836324
20070813,31420.6,283.06846846846844,601.6,989.0,158.30345985530107
20070814,7089.3,65.64166666666667,192.1,270.0,54.67660330593036
20070815,2465.5,23.25943396226415,79.45,197.0,25.49567398858935
20070816,332.6,3.07962962962963,14.26,24.5,4.358872587401031
20070817,1227.2,11.362962962962964,42.87,70.0,12.569588465173132
20070818,17992.0,165.06422018348624,458.4,681.0,128.14980305313398
20070819,16571.2,153.43703703703704,329.4,402.5,82.50818768864879
20070820,12399.5,115.88317757009345,240.95,322.0,63.50555864401238
20070821,7172.3,71.723,144.95,201.5,38.93440857390799
20070822,2198.5,21.344660194174757,47.8,64.5,13.721223926806987
20070823,1332.0,12.448598130841122,54.75,71.5,16.75705104476936
20070824,1031.0,9.546296296296296,34.25,50.5,10.434659357746591
20070825,388.7,3.501801801801802,33.97,78.5,11.691623104067473
20070826,906.5,8.24090909090909,62.8,88.0,19.140596055383746
20070827,255.0,2.361111111111111,20.65,56.5,7.451644528078315
20070828,1401.4,13.475000000000001,52.1,100.0,16.249495554300474
20070829,739.0,6.779816513761468,36.9,59.5,11.695178806062879
20070830,851.5,7.957943925233645,35.9,49.5,11.230616009795387
20070831,1568.0,14.254545454545454,67.1,96.5,21.236947376784112
20070901,883.0,7.954954954954955,32.65,53.5,10.76249526258898
20070902,389.0,3.669811320754717,27.95,59.5,9.066288061256556
20070903,76.5,0.7018348623853211,6.5,18.0,2.356057258979916
20070904,1248.0,11.555555555555555,48.2,77.5,14.980439921674982
20070905,1631.1,15.102777777777776,62.45,132.0,19.34863120019056
20070906,1553.3,14.935576923076923,60.0,71.5,18.095515372330148
20070907,1690.3,15.366363636363635,57.7,95.0,18.261764712459286
20070908,1221.9,11.31388888888889,49.1,79.0,15.372916650981514
20070909,1107.2,10.445283018867926,51.25,83.0,15.760148764235817
20070910,1406.0,13.14018691588785,59.75,92.0,19.208739540412786
20070911,1599.0,14.536363636363637,73.75,123.5,23.199795168659758
20070912,966.0,9.02803738317757,50.85,89.5,15.678849342629798
20070913,483.0,4.472222222222222,26.45,41.5,7.9909767786262025
20070914,22.5,0.20454545454545456,1.75,5.5,0.7112583424832823
20070915,132.7,1.2287037037037036,12.0,35.0,4.594421958683239
20070916,773.5,6.90625,68.05,125.5,21.60228278797835
